Location-lat,Location-long,Speed,Accelerometer-X,Accelerometer-Y,Accelerometer-Z
49.578562,4.482407,35.29,-0.81,0.49,12.36
49.578562,4.482407,35.29,-0.4,0.74,10.12
49.578294,4.48215,35.46,-2.01,1.18,10.87
49.578024,4.481887,35.56,-0.47,-0.14,10.68
49.578024,4.481887,35.56,0.67,0.19,7.02
49.577755,4.481614,34.84,-1.46,0.42,9.54
49.577755,4.481614,34.84,0.73,1.11,13.18
49.577492,4.481346,34.73,-0.32,0.54,14.28
49.577492,4.481346,34.73,-2.86,1.79,9.04
49.577232,4.481082,34.64,-1.77,2.21,10.43
49.577232,4.481082,34.64,-2.49,1.18,9.46
49.576972,4.480817,34.66,0.15,0.75,9.63
49.576972,4.480817,34.66,-0.04,-0.02,9.44
49.57671,4.480555,34.74,0.25,0.66,11.42
49.57671,4.480555,34.74,-2.47,2.07,8.46
49.576447,4.480291,34.88,-2.21,1.87,10.16
49.576447,4.480291,34.88,0.29,2.1,12.48
49.576183,4.480031,35.0,-0.41,1.6,6.58
49.576183,4.480031,35.0,-1.99,0.49,8.78
49.575922,4.479773,35.02,-0.54,1.85,9.88
49.575922,4.479773,35.02,0.51,1.35,10.73
49.57566,4.479516,34.93,-0.82,1.24,6.77
49.57566,4.479516,34.93,-0.53,1.23,8.94
49.575395,4.479249,34.97,-1.29,0.46,8.92
49.575395,4.479249,34.97,-0.47,-0.25,10.64
49.575134,4.478981,35.01,0.22,1.37,11.31
49.575134,4.478981,35.01,-1.04,0.37,9.87
49.574871,4.478718,35.02,-0.04,1.91,10.86
49.574871,4.478718,35.02,-0.49,1.09,10.95
49.57461,4.478449,34.96,1.71,2.04,10.8
49.57461,4.478449,34.96,-3.0,1.17,9.54
49.57435,4.478173,35.04,-1.51,1.85,8.57
49.57435,4.478173,35.04,-1.93,1.43,8.26
49.574084,4.477895,35.08,-0.65,1.01,11.9
49.574084,4.477895,35.08,-1.7,0.91,8.64
49.57382,4.477623,35.16,-2.84,0.89,12.91
49.57382,4.477623,35.16,-0.19,0.73,8.57
49.573555,4.477359,35.25,-2.4,1.64,9.39
49.573555,4.477359,35.25,-0.63,2.11,10.18
49.573282,4.477102,35.28,-1.39,-0.22,9.27
49.573282,4.477102,35.28,-0.6,2.15,12.1
49.573014,4.476847,35.24,-1.39,1.65,9.52
49.573014,4.476847,35.24,-0.69,1.67,10.92
49.572751,4.476581,34.63,-0.68,-0.41,10.54
49.572751,4.476581,34.63,-1.29,-0.41,10.48
49.57249,4.476318,34.25,-1.21,1.65,10.5
49.572231,4.476063,34.12,-0.23,1.12,9.07
49.572231,4.476063,34.12,-0.35,0.54,11.16
49.571974,4.475813,34.01,-1.74,1.04,10.61
49.571974,4.475813,34.01,0.24,0.49,9.43
49.571719,4.475562,33.92,-1.06,0.96,11.44
49.571719,4.475562,33.92,-2.06,1.28,9.62
49.571464,4.475309,33.89,-0.99,0.67,10.64
49.571464,4.475309,33.89,-0.74,1.39,9.02
49.571211,4.475059,33.85,1.09,0.38,11.74
49.571211,4.475059,33.85,-1.01,0.56,9.73
49.570955,4.474807,33.92,-0.61,1.11,9.34
49.570955,4.474807,33.92,-2.11,0.85,9.52
49.570699,4.474556,34.04,-0.65,1.13,9.32
49.570699,4.474556,34.04,-1.74,1.67,8.71
49.570443,4.474297,34.05,-0.71,0.27,9.76
49.570443,4.474297,34.05,-0.64,1.62,9.91
49.570186,4.474038,34.09,-1.24,1.52,9.35
49.570186,4.474038,34.09,-0.13,1.31,11.59
49.569929,4.473783,34.07,-0.62,2.14,10.04
49.569929,4.473783,34.07,-2.67,1.43,10.41
49.56967,4.473523,34.11,0.59,2.27,11.25
49.56967,4.473523,34.11,-0.45,2.09,8.67
49.569414,4.473268,34.15,-2.58,1.6,8.43
49.569414,4.473268,34.15,-0.4,1.55,10.66
49.569157,4.473006,34.18,-1.5,0.73,9.75
49.569157,4.473006,34.18,-2.48,1.75,9.44
49.5689,4.472739,34.16,-1.26,1.36,9.29
49.5689,4.472739,34.16,-2.1,0.6,8.34
49.568643,4.472481,34.1,-1.48,1.69,9.89
49.568643,4.472481,34.1,-1.59,1.8,12.22
49.568386,4.472224,34.14,-1.1,1.16,10.15
49.568386,4.472224,34.14,-0.88,2.23,10.59
49.568129,4.47196,34.22,-2.58,1.4,10.16
49.568129,4.47196,34.22,-0.38,1.31,10.71
49.567874,4.471699,34.23,-0.43,0.55,8.58
49.567874,4.471699,34.23,-0.68,1.65,11.62
49.567617,4.471435,34.21,-2.33,1.77,11.34
49.567617,4.471435,34.21,-0.59,0.7,10.0
49.567361,4.47118,34.26,-0.32,0.94,9.74
49.567361,4.47118,34.26,-1.87,1.65,10.3
49.567103,4.470931,34.33,-0.22,0.75,9.01
49.566844,4.470672,34.34,-0.82,0.87,9.84
49.566844,4.470672,34.34,-0.47,0.86,9.16
49.566583,4.470407,34.32,-1.83,2.17,9.54
49.566583,4.470407,34.32,-0.31,1.13,10.86
49.566323,4.47014,34.41,-0.13,1.14,10.35
49.566323,4.47014,34.41,-0.27,1.29,10.04
49.566063,4.469878,34.56,-0.55,1.43,9.51
49.566063,4.469878,34.56,-0.14,1.47,10.59
49.565802,4.469617,34.74,-1.76,1.13,11.21
49.565802,4.469617,34.74,-1.3,1.08,12.03
49.565542,4.469351,34.83,-0.37,0.65,9.74
49.565542,4.469351,34.83,-1.63,0.67,9.48
49.565278,4.469085,34.91,-0.54,0.66,10.85
49.565278,4.469085,34.91,-0.25,0.79,10.22
49.565015,4.468824,35.0,-1.06,1.83,8.57
49.565015,4.468824,35.0,-0.57,0.47,10.1
49.56475,4.468561,35.08,-1.48,2.68,10.66
49.56475,4.468561,35.08,-2.16,1.55,8.91
49.564486,4.4683,35.13,-0.95,0.68,8.5
49.564486,4.4683,35.13,-0.85,-0.26,8.31
49.564219,4.468035,35.27,-1.0,1.57,9.22
49.564219,4.468035,35.27,-1.13,1.52,10.81
49.563953,4.467768,34.61,-0.23,1.28,10.04
49.563953,4.467768,34.61,-0.39,0.52,10.35
49.563692,4.467507,34.41,-2.16,0.6,8.56
49.563692,4.467507,34.41,-1.74,0.76,7.44
49.563434,4.467244,34.41,-1.13,1.06,10.88
49.563434,4.467244,34.41,-0.09,0.81,10.42
49.563176,4.466985,34.53,0.72,2.11,10.14
49.563176,4.466985,34.53,-0.96,1.64,8.44
49.562915,4.466728,34.69,-1.87,1.75,8.6
49.562915,4.466728,34.69,-0.89,2.15,12.12
49.562654,4.466463,34.87,-2.15,0.97,10.3
49.562654,4.466463,34.87,-0.65,1.9,9.0
49.562394,4.466202,35.03,-2.21,1.91,10.1
49.562394,4.466202,35.03,0.82,1.61,10.84
49.562133,4.46593,35.16,0.8,1.95,10.38
49.562133,4.46593,35.16,-2.5,1.86,9.91
49.561869,4.465636,35.27,-1.02,2.58,10.32
49.561869,4.465636,35.27,-1.14,1.7,10.06
49.561611,4.465343,35.46,-0.98,1.88,9.89
49.561611,4.465343,35.46,-1.73,-0.01,7.03
49.561352,4.465045,35.59,-1.15,1.3,10.79
49.561352,4.465045,35.59,-0.65,-0.33,8.85
49.561103,4.464746,34.83,-0.74,0.96,10.86
49.560857,4.464465,33.57,-1.13,1.03,9.39
49.560857,4.464465,33.57,-1.1,-0.07,10.35
49.560616,4.464191,32.99,-1.55,0.94,9.78
