Location-lat,Location-long,Speed,Accelerometer-X,Accelerometer-Y,Accelerometer-Z
0.0,0.0,0.0,-3.12,0.66,9.76
0.0,0.0,0.0,-2.98,-0.04,10.15
0.0,0.0,0.0,-2.85,0.29,9.03
0.0,0.0,0.0,-2.44,-0.04,9.65
0.0,0.0,0.0,-2.5,-0.07,9.58
0.0,0.0,0.0,-2.43,-0.02,9.55
0.0,0.0,0.0,-2.38,0.51,10.06
0.0,0.0,0.0,-2.68,-0.13,9.53
0.0,0.0,0.0,-2.48,-0.06,8.85
0.0,0.0,0.0,-2.13,0.57,9.73
0.0,0.0,0.0,-2.64,0.19,9.92
0.0,0.0,0.0,-3.8,-0.04,9.95
0.0,0.0,0.0,1.77,2.64,9.88
0.0,0.0,0.0,0.84,2.33,9.55
0.0,0.0,0.0,0.13,2.52,9.55
0.0,0.0,0.0,0.02,2.54,9.56
0.0,0.0,0.0,0.27,2.45,9.42
0.0,0.0,0.0,0.22,2.12,9.25
0.0,0.0,0.0,-0.11,2.44,9.45
0.0,0.0,0.0,-0.89,2.35,9.49
0.0,0.0,0.0,-0.6,2.48,9.75
0.0,0.0,0.0,0.22,2.45,9.73
0.0,0.0,0.0,0.16,2.43,9.38
0.0,0.0,0.0,-0.1,2.48,9.13
0.0,0.0,0.0,-0.8,2.4,9.38
0.0,0.0,0.0,-0.82,2.38,9.38
0.0,0.0,0.0,-0.81,2.38,9.69
0.0,0.0,0.0,0.29,2.4,9.61
0.0,0.0,0.0,0.29,2.41,9.71
0.0,0.0,0.0,0.01,2.47,9.31
0.0,0.0,0.0,-0.43,2.45,9.18
0.0,0.0,0.0,-0.87,2.38,9.4
0.0,0.0,0.0,-0.82,2.31,9.71
0.0,0.0,0.0,-0.94,2.18,9.5
0.0,0.0,0.0,-0.72,2.45,10.39
0.0,0.0,0.0,0.03,2.53,9.38
0.0,0.0,0.0,0.03,2.43,9.67
0.0,0.0,0.0,-0.13,2.46,9.4
0.0,0.0,0.0,-0.47,2.31,9.54
0.0,0.0,0.0,-0.68,2.33,9.5
0.0,0.0,0.0,-0.35,2.32,9.69
0.0,0.0,0.0,-0.11,2.38,9.79
0.0,0.0,0.0,0.13,2.42,9.57
0.0,0.0,0.0,-0.08,2.46,9.49
0.0,0.0,0.0,-0.35,2.51,9.3
0.0,0.0,0.0,0.03,2.49,9.41
0.0,0.0,0.0,-0.57,2.37,9.62
0.0,0.0,0.0,-0.56,2.38,9.43
0.0,0.0,0.0,-0.05,2.44,9.26
0.0,0.0,0.0,-0.5,2.36,9.83
0.0,0.0,0.0,-0.4,2.44,9.34
0.0,0.0,0.0,-0.4,2.47,9.28
0.0,0.0,0.0,-0.17,2.45,9.77
0.0,0.0,0.0,-0.56,2.31,9.63
0.0,0.0,0.0,-0.16,2.48,9.25
0.0,0.0,0.0,0.1,2.46,9.55
0.0,0.0,0.0,-0.46,2.38,9.82
0.0,0.0,0.0,-0.59,2.38,9.34
0.0,0.0,0.0,0.12,2.53,9.39
0.0,0.0,0.0,-0.23,2.4,9.89
0.0,0.0,0.0,-0.56,2.29,9.65
0.0,0.0,0.0,-0.39,2.45,9.24
0.0,0.0,0.0,0.09,2.46,9.58
49.232332,4.033819,0.04,-0.67,2.41,9.54
49.232332,4.033819,0.04,-0.15,2.52,9.24
49.232329,4.033805,0.0,-0.11,2.43,9.77
49.232329,4.033805,0.0,-0.54,2.31,9.73
49.232329,4.033805,0.0,-0.44,2.48,9.3
49.232329,4.033805,0.0,0.03,2.43,9.42
49.232329,4.033805,0.0,-0.28,2.4,9.87
49.232329,4.033805,0.0,-0.59,2.33,9.56
49.232329,4.033805,0.0,0.03,2.46,9.62
49.232329,4.033805,0.0,0.02,2.53,9.24
49.232329,4.033805,0.0,-0.1,2.53,9.21
49.232329,4.033805,0.0,-0.58,2.35,9.46
49.232329,4.033805,0.0,0.1,2.48,9.47
49.232329,4.033805,0.0,0.04,2.5,9.32
49.232329,4.033805,0.0,-0.5,2.47,9.28
49.232329,4.033805,0.0,-0.12,2.41,9.3
49.232329,4.033805,0.0,-0.28,2.42,9.5
49.232329,4.033805,0.0,-0.46,2.41,9.57
49.232329,4.033805,0.0,-0.49,2.39,9.44
49.232329,4.033805,0.0,-0.17,2.27,9.86
49.232329,4.033805,0.0,-0.48,1.56,10.02
49.232329,4.033805,0.0,-0.39,2.01,9.88
49.232329,4.033805,0.0,-0.44,2.38,9.9
49.232329,4.033805,0.0,-0.1,2.19,9.94
49.232329,4.033805,0.0,0.11,2.43,9.75
49.23234,4.033806,0.0,0.52,2.23,9.24
49.23234,4.033806,0.0,-0.45,2.13,9.59
49.23234,4.033806,0.0,-0.25,2.2,9.71
49.23234,4.033806,0.0,-0.18,2.4,9.68
49.23234,4.033806,0.0,-0.08,2.53,9.79
49.23234,4.033806,0.0,-0.58,2.38,9.26
49.23234,4.033806,0.0,-0.66,2.03,9.56
49.23234,4.033806,0.0,-0.66,2.66,9.51
49.23234,4.033806,0.0,-0.91,3.14,9.33
49.23234,4.033806,0.0,-1.3,3.44,8.89
49.232353,4.033782,0.0,-2.2,2.52,9.85
