Location-lat,Location-long,Speed,Accelerometer-X,Accelerometer-Y,Accelerometer-Z
49.410375,4.255477,27.99,8.16,0.57,-4.82
49.410165,4.255256,28.0,10.26,0.1,-4.83
49.410165,4.255256,28.0,9.05,-0.93,-3.0
49.409953,4.255039,27.93,9.65,0.73,-2.65
49.409953,4.255039,27.93,9.86,0.13,-3.45
49.409744,4.254822,27.94,9.28,-0.23,-3.74
49.409744,4.254822,27.94,8.92,-0.4,-4.45
49.409536,4.254605,27.91,8.03,0.12,-4.09
49.409536,4.254605,27.91,7.07,-0.11,-4.64
49.409331,4.254387,27.91,10.77,-0.97,-3.3
49.409331,4.254387,27.91,8.86,0.01,-4.66
49.409121,4.254163,27.91,10.25,-0.87,-3.12
49.409121,4.254163,27.91,9.11,-0.33,-3.23
49.408912,4.253949,27.93,7.77,0.23,-2.9
49.408912,4.253949,27.93,10.32,-0.96,-3.15
49.408706,4.25373,27.9,9.68,0.23,-5.07
49.408706,4.25373,27.9,9.92,-0.69,-4.06
49.4085,4.253512,27.91,8.39,0.41,-3.39
49.4085,4.253512,27.91,8.77,0.01,-2.94
49.408294,4.253296,27.85,8.02,-0.19,-3.7
49.408294,4.253296,27.85,8.44,1.05,-3.99
49.408089,4.253082,27.72,9.12,-0.3,-4.18
49.408089,4.253082,27.72,8.59,0.12,-2.97
49.407885,4.252864,27.69,8.14,-0.12,-3.58
49.40768,4.25265,27.78,9.47,-0.11,-3.79
49.40768,4.25265,27.78,9.84,-0.28,-3.71
49.407474,4.252433,27.93,9.8,-0.42,-3.28
49.407474,4.252433,27.93,8.35,0.01,-4.3
49.407267,4.252211,28.08,9.57,-0.81,-3.18
49.407267,4.252211,28.08,8.15,-0.22,-4.02
49.407059,4.251988,28.16,10.12,0.64,-4.43
49.407059,4.251988,28.16,8.48,-0.64,-4.8
49.406849,4.251766,28.32,9.28,-0.63,-4.07
49.406849,4.251766,28.32,9.14,-0.37,-3.99
49.406639,4.251543,28.41,9.26,-0.74,-3.57
49.406639,4.251543,28.41,9.13,-0.09,-3.69
49.406427,4.251323,28.52,8.42,-0.41,-4.17
49.406427,4.251323,28.52,8.09,-0.24,-3.29
49.406216,4.251097,28.62,8.87,0.31,-4.25
