Location-lat,Location-long,Speed,Accelerometer-X,Accelerometer-Y,Accelerometer-Z
0.0, 0.0, 0.0, 0.73, 0.96, 9.88
0.0, 0.0, 0.0, 0.68, 0.98, 9.86
50.674452, 2.368063, 0.00, 0.34, 1.20, 9.87
50.674452, 2.368063, 0.00, 0.78, 0.77, 9.63
50.674452, 2.368063, 0.00, -0.79, 0.91, 10.01
50.674518, 2.368240, 0.47, -0.49, 0.94, 10.44
50.674518, 2.368240, 0.47, -1.04, 1.01, 10.69
50.674469, 2.368236, 0.49, -1.18, 1.33, 9.55
50.674469, 2.368236, 0.49, -1.26, 1.59, 9.04
50.674445, 2.368241, 0.16, -0.79, 1.02, 9.96
50.674445, 2.368241, 0.16, -0.80, 1.13, 9.87
50.674429, 2.368233, 0.02, -0.83, 1.13, 9.89
50.674429, 2.368233, 0.02, -0.81, 1.13, 9.98
50.674418, 2.368222, 0.07, -0.78, 1.14, 9.87
50.674418, 2.368222, 0.07, -0.60, 1.48, 8.83
50.674404, 2.368248, 0.00, -1.57, 1.21, 9.74
50.674404, 2.368248, 0.00, -0.05, 0.72, 10.04
50.674402, 2.368249, 0.00, -0.00, 0.71, 9.84
50.674402, 2.368249, 0.00, -0.02, 0.61, 10.05
50.674402, 2.368249, 0.00, -0.09, 0.46, 9.55
50.674402, 2.368249, 0.00, -2.10, 1.43, 9.80
50.674390, 2.368258, 0.00, -0.30, 0.90, 9.81
50.674384, 2.368262, 0.00, -0.07, 0.54, 9.50
50.674384, 2.368262, 0.00, -0.32, 0.77, 10.31
50.674379, 2.368265, 0.00, -1.47, 1.81, 10.15
50.674379, 2.368265, 0.00, -2.07, 1.37, 9.50
50.674377, 2.368273, 0.00, -1.70, 1.24, 9.47
50.674377, 2.368273, 0.00, -1.07, 1.66, 10.12
50.674377, 2.368284, 0.00, -0.02, 0.29, 9.74
50.674377, 2.368284, 0.00, -0.20, 0.60, 9.61
50.674375, 2.368299, 0.00, -1.47, 1.75, 9.93
50.674375, 2.368299, 0.00, -1.43, 2.12, 10.13
50.674374, 2.368317, 0.00, 0.34, 0.55, 10.06
50.674374, 2.368317, 0.00, -0.17, 0.07, 9.50
50.674377, 2.368333, 0.00, 0.24, 0.34, 9.83
50.674377, 2.368333, 0.00, -0.37, 0.81, 9.64
50.674379, 2.368347, 0.00, -2.16, 1.78, 9.91
50.674379, 2.368347, 0.00, 0.11, 0.29, 9.60
50.674381, 2.368357, 0.00, -1.56, 1.13, 9.41
50.674381, 2.368357, 0.00, -0.51, 0.62, 10.24
50.674381, 2.368365, 0.00, -1.48, 0.93, 9.45
50.674381, 2.368365, 0.00, 0.61, 0.82, 10.05
50.674380, 2.368370, 0.00, -1.59, 0.75, 9.49
50.674380, 2.368370, 0.00, -1.17, 2.22, 9.96
50.674380, 2.368373, 0.00, -0.08, 0.67, 10.12
50.674380, 2.368373, 0.00, -0.38, 0.38, 10.30
50.674378, 2.368376, 0.00, -0.90, 1.02, 10.30
50.674378, 2.368376, 0.00, -0.78, 1.17, 10.36
50.674375, 2.368385, 0.00, -0.79, 0.79, 9.68
50.674375, 2.368385, 0.00, -1.14, 1.45, 10.25
50.674373, 2.368394, 1.00, 0.54, 0.28, 10.90
50.674373, 2.368394, 1.00, -1.53, 1.37, 9.37
50.674371, 2.368409, 1.26, -0.26, -0.34, 10.68
50.674366, 2.368426, 0.92, -1.14, 0.38, 9.64
50.674366, 2.368426, 0.92, -1.69, 0.02, 9.96
50.674361, 2.368436, 0.89, -2.34, 0.80, 9.83
50.674361, 2.368436, 0.89, -1.93, 1.89, 9.48
50.674355, 2.368442, 0.00, -2.52, 1.71, 9.82
50.674355, 2.368442, 0.00, -0.68, 0.36, 10.13
50.674353, 2.368442, 0.00, -1.44, 1.14, 9.68
50.674353, 2.368442, 0.00, -1.03, 0.41, 9.51
50.674353, 2.368442, 0.00, -1.02, 1.41, 9.83
50.674353, 2.368442, 0.00, -0.92, 1.66, 9.82
50.674353, 2.368442, 0.00, -1.75, 1.88, 10.07
50.674353, 2.368442, 0.00, -1.97, 2.33, 9.80
50.674353, 2.368442, 0.00, -1.17, 0.52, 8.93
50.674353, 2.368442, 0.00, -2.12, 2.02, 10.05
50.674365, 2.368454, 2.45, -1.77, 1.37, 9.68
50.674365, 2.368454, 2.45, -2.25, 1.31, 9.57
50.674393, 2.368483, 4.41, -1.70, 1.35, 10.25
50.674393, 2.368483, 4.41, -0.14, 0.38, 8.98
50.674433, 2.368524, 5.03, -2.37, 1.22, 9.68
50.674433, 2.368524, 5.03, -1.53, 0.69, 10.06
50.674480, 2.368564, 5.32, -2.64, 0.98, 10.17
50.674480, 2.368564, 5.32, -1.98, 1.40, 10.14
50.674529, 2.368610, 6.21, -1.14, 2.20, 10.37
50.674529, 2.368610, 6.21, -0.91, 1.79, 9.18
50.674584, 2.368664, 7.15, -0.59, 1.92, 9.46
50.674584, 2.368664, 7.15, -0.34, 2.25, 9.66
50.674645, 2.368727, 7.75, -0.81, 1.56, 9.64
50.674645, 2.368727, 7.75, -1.68, 1.89, 9.28
50.674703, 2.368804, 8.05, -0.14, 1.41, 9.48
50.674703, 2.368804, 8.05, -0.08, 0.38, 9.22
