Location-lat,Location-long,Speed,Accelerometer-X,Accelerometer-Y,Accelerometer-Z
49.848708,4.777346,0.0,0.53,0.81,7.93
49.848708,4.777346,0.0,-2.69,1.41,10.7
49.848708,4.777346,0.0,-1.98,1.99,13.2
49.848708,4.777346,0.0,-0.26,1.73,8.43
49.848708,4.777346,0.0,0.92,-0.16,6.72
49.848708,4.777346,0.0,-1.45,0.11,8.36
49.848708,4.777346,0.0,0.32,-0.19,9.39
49.848708,4.777346,0.0,-1.67,1.72,8.16
49.848708,4.777346,0.0,-1.63,0.57,7.71
49.857485,4.780417,10.56,-3.6,0.84,7.76
49.857485,4.780417,10.56,-2.85,0.68,11.58
49.858469,4.781657,10.16,-1.18,1.03,11.3
49.858469,4.781657,10.16,-2.23,-0.83,9.62
49.858469,4.781657,10.16,-0.37,1.7,11.83
49.858469,4.781657,10.16,-1.56,1.23,8.19
49.858469,4.781657,10.16,-0.04,-0.06,8.82
49.858469,4.781657,10.16,1.89,0.68,10.09
49.858469,4.781657,10.16,0.4,1.46,9.41
49.858469,4.781657,10.16,-0.89,0.8,10.09
49.857459,4.763759,7.89,-0.55,0.88,9.92
49.857459,4.763759,7.89,0.31,0.77,10.07
49.857508,4.76369,7.08,-1.63,-0.17,10.32
49.857045,4.76463,7.03,-1.35,0.45,10.55
49.857045,4.76463,7.03,-4.05,0.13,9.48
49.857349,4.763943,5.53,-2.28,-0.28,9.37
49.857349,4.763943,5.53,-2.44,-0.76,9.38
49.857389,4.763868,4.46,-1.54,-1.15,10.12
49.857389,4.763868,4.46,0.31,1.4,9.69
49.857382,4.763806,3.92,-0.15,1.96,11.04
49.857382,4.763806,3.92,1.78,2.03,10.71
49.85736,4.763764,3.74,2.68,1.18,10.69
49.85736,4.763764,3.74,0.5,1.06,10.38
49.857293,4.76387,3.29,0.3,1.31,8.34
49.857293,4.76387,3.29,1.2,0.32,11.09
49.85725,4.763923,2.83,0.28,1.24,10.92
49.85725,4.763923,2.83,1.21,1.6,10.55
49.857238,4.763925,2.86,-0.54,1.13,9.08
49.857238,4.763925,2.86,-0.91,1.5,8.79
49.857232,4.763938,2.42,-1.12,0.17,11.58
49.857232,4.763938,2.42,-0.47,1.58,8.68
49.857225,4.763963,2.18,-0.02,2.24,9.87
49.857225,4.763963,2.18,-0.56,1.83,11.06
49.857228,4.763969,2.25,-0.79,1.53,9.54
49.857228,4.763969,2.25,-1.02,0.79,9.96
49.857242,4.763954,2.17,0.05,1.04,10.1
49.857242,4.763954,2.17,-1.04,0.82,9.17
49.85725,4.763955,1.88,0.41,0.51,8.14
49.85725,4.763955,1.88,-0.06,1.01,10.8
49.85725,4.763955,0.0,-0.32,0.16,9.18
49.85725,4.763955,0.0,-0.43,1.71,10.3
49.85725,4.763955,0.0,-0.92,1.46,10.38
49.85725,4.763955,0.0,0.01,1.13,11.22
49.85725,4.763955,0.0,-0.36,1.38,8.78
49.85725,4.763955,0.0,-0.67,0.94,10.35
49.85725,4.763955,0.0,-0.62,1.33,9.85
49.85725,4.763955,0.0,-0.54,1.33,9.89
49.85725,4.763955,0.0,-0.56,1.31,9.85
49.85725,4.763955,0.0,-0.48,1.43,9.93
49.85725,4.763955,0.0,-0.68,1.29,9.96
49.85725,4.763955,0.0,-0.56,1.32,9.88
49.85725,4.763955,0.0,-0.56,1.32,9.88
49.85725,4.763955,0.0,-0.57,1.35,9.89
49.85725,4.763955,0.0,-0.41,1.37,9.8
49.85725,4.763955,0.0,-0.5,1.27,9.95
49.85725,4.763955,0.0,-0.48,1.36,9.98
49.85725,4.763955,0.0,-0.56,1.36,9.86
49.85725,4.763955,0.0,-0.56,1.24,9.8
49.85725,4.763955,0.0,-0.62,1.3,9.84
49.85725,4.763955,0.0,-0.54,1.49,9.95
49.85725,4.763955,0.0,-0.54,1.35,9.81
49.85725,4.763955,0.0,-0.58,1.24,9.76
49.85725,4.763955,0.0,-0.52,1.31,9.81
49.85725,4.763955,0.0,-0.59,1.35,9.89
49.85725,4.763955,0.0,-0.46,1.51,9.93
49.85725,4.763955,0.0,-1.52,0.27,8.37
49.85725,4.763955,0.0,-0.45,1.28,9.82
49.85725,4.763955,0.0,-0.71,1.24,9.88
49.85725,4.763955,0.0,-0.56,1.32,9.84
49.85725,4.763955,0.0,-0.62,1.32,9.88
49.85725,4.763955,0.0,-0.6,1.31,9.89
49.85725,4.763955,0.0,-0.57,1.33,9.89
49.85725,4.763955,0.0,-0.6,1.28,9.89
49.85725,4.763955,0.0,-0.59,1.33,9.87
49.85725,4.763955,0.0,-0.58,1.28,9.85
49.85725,4.763955,0.0,-0.59,1.31,9.87
49.857266,4.763939,0.0,-0.58,1.32,9.85
49.857266,4.763939,0.0,-0.58,1.32,9.86
49.857266,4.763939,0.0,-0.57,1.31,9.85
49.857266,4.763939,0.0,-0.57,1.29,9.87
49.857266,4.763939,0.0,-0.57,1.3,9.9
49.857266,4.76394,0.0,-0.58,1.33,9.88
49.857266,4.76394,0.0,-0.6,1.3,9.86
49.857266,4.763941,0.0,-0.57,1.28,9.9
49.857266,4.763941,0.0,-0.61,1.32,9.85
49.857266,4.763941,0.0,-0.59,1.31,9.89
49.857266,4.763941,0.0,-0.58,1.3,9.87
49.857266,4.763942,0.0,-0.58,1.31,9.86
49.857266,4.763942,0.0,-0.56,1.29,9.84
49.857266,4.763942,0.0,-0.58,1.28,9.86
49.857266,4.763942,0.0,-0.57,1.3,9.86
49.857266,4.763943,0.0,-0.57,1.32,9.85
49.857266,4.763943,0.0,-0.58,1.32,9.86
49.857266,4.763943,0.0,-0.61,1.33,9.87
49.857266,4.763943,0.0,-0.58,1.31,9.84
49.857266,4.763944,0.0,-0.56,1.32,9.86
49.857266,4.763944,0.0,-0.6,1.32,9.87
49.857266,4.763944,0.01,-0.56,1.3,9.92
49.857266,4.763944,0.01,-0.58,1.28,9.85
49.857266,4.763945,0.02,-0.58,1.31,9.87
49.857266,4.763945,0.02,-0.59,1.33,9.89
49.857266,4.763945,0.0,-0.6,1.32,9.9
49.857266,4.763945,0.0,-0.59,1.28,9.88
49.857266,4.763947,0.01,-0.6,1.29,9.88
49.857266,4.763947,0.01,-0.58,1.29,9.87
49.857266,4.763947,0.0,-0.6,1.3,9.78
49.857266,4.763947,0.0,-0.61,1.3,9.84
49.857266,4.763947,0.01,-0.59,1.3,9.87
49.857266,4.763947,0.01,-0.59,1.3,9.86
49.857266,4.763947,0.01,-0.58,1.31,9.86
49.857266,4.763948,0.01,-0.58,1.3,9.87
49.857266,4.763948,0.01,-0.58,1.3,9.89
49.857266,4.763948,0.01,-0.57,1.3,9.87
49.857266,4.763948,0.01,-0.57,1.31,9.88
49.857266,4.763949,0.01,-0.6,1.32,9.88
49.857266,4.763949,0.01,-0.58,1.31,9.84
49.857266,4.763949,0.01,-0.58,1.3,9.88
49.857266,4.763949,0.01,-0.58,1.34,9.86
49.857267,4.763949,0.01,-0.58,1.3,9.85
49.857267,4.763949,0.01,-0.59,1.3,9.88
49.857267,4.76395,0.01,-0.6,1.3,9.87
49.857267,4.76395,0.01,-0.61,1.32,9.86
49.857267,4.76395,0.0,-0.57,1.3,9.89
49.857267,4.76395,0.0,-0.59,1.31,9.86
49.857267,4.76395,0.01,-0.6,1.3,9.86
49.857267,4.76395,0.01,-0.59,1.3,9.89
49.857267,4.76395,0.01,-0.61,1.32,9.88
49.857267,4.76395,0.01,-0.58,1.3,9.89
49.857266,4.763952,0.0,-0.58,1.3,9.87
49.857266,4.763952,0.0,-0.59,1.28,9.88
49.857265,4.763954,0.0,-0.58,1.33,9.88
49.857265,4.763954,0.0,-0.57,1.31,9.86
49.857265,4.763955,0.01,-0.57,1.3,9.85
49.857265,4.763955,0.01,-0.57,1.3,9.85
49.857264,4.763956,0.0,-0.6,1.33,9.86
49.857264,4.763956,0.0,-0.59,1.31,9.87
49.857264,4.763957,0.01,-0.57,1.3,9.84
49.857264,4.763957,0.01,-0.57,1.32,9.86
49.857263,4.763958,0.0,-0.61,1.31,9.88
49.857263,4.763958,0.0,-0.59,1.31,9.91
49.857263,4.763959,0.01,-0.58,1.3,9.88
49.857263,4.763959,0.01,-0.58,1.33,9.87
49.857263,4.76396,0.01,-0.57,1.29,9.85
49.857263,4.76396,0.01,-0.58,1.3,9.84
49.857262,4.763961,0.0,-0.58,1.3,9.87
49.857262,4.763962,0.0,-0.59,1.32,9.87
49.857262,4.763962,0.0,-0.59,1.3,9.88
49.857262,4.763964,0.0,-0.6,1.29,9.87
49.857262,4.763964,0.0,-0.59,1.29,9.87
49.857261,4.763964,0.0,-0.62,1.32,9.87
49.857261,4.763964,0.0,-0.6,1.29,9.87
49.857261,4.763966,0.01,-0.59,1.3,9.87
49.857261,4.763966,0.01,-0.58,1.31,9.88
49.857261,4.763966,0.01,-0.58,1.3,9.89
49.857261,4.763966,0.01,-0.58,1.29,9.86
49.857261,4.763967,0.0,-0.58,1.29,9.88
49.857261,4.763967,0.0,-0.59,1.31,9.87
49.85726,4.763968,0.01,-0.57,1.3,9.88
49.85726,4.763968,0.01,-0.58,1.3,9.85
49.85726,4.76397,0.0,-0.82,1.26,9.71
49.85726,4.76397,0.0,-0.66,1.37,9.91
49.857259,4.763971,0.01,-0.64,1.31,9.93
49.857259,4.763971,0.01,-0.57,1.26,9.82
49.857256,4.763978,0.04,-0.57,1.32,9.87
49.857256,4.763978,0.04,-0.5,1.43,10.3
49.857255,4.763981,0.01,-0.67,1.3,10.05
49.857255,4.763981,0.01,-0.6,1.25,9.93
49.857253,4.763984,0.01,-0.65,1.19,9.86
49.857253,4.763984,0.01,-0.61,1.32,9.81
49.857252,4.763986,0.0,-0.57,1.29,9.93
49.857252,4.763986,0.0,-0.58,1.32,9.89
49.857252,4.763987,0.01,-0.62,1.34,9.87
49.857252,4.763987,0.01,-0.6,1.29,9.86
49.857251,4.76399,0.05,-0.57,1.31,9.88
49.857251,4.76399,0.05,-0.57,1.3,9.87
49.85725,4.763993,0.01,-0.59,1.31,9.86
49.85725,4.763993,0.01,-0.58,1.31,9.85
49.857249,4.763994,0.0,-0.6,1.31,9.88
49.857248,4.763996,0.01,-0.58,1.31,9.87
49.857248,4.763996,0.01,-0.59,1.29,9.87
49.857248,4.763997,0.01,-0.56,1.32,9.87
49.857248,4.763997,0.01,-0.58,1.31,9.87
49.857247,4.763998,0.01,-0.59,1.32,9.92
49.857247,4.763998,0.01,-0.6,1.3,9.89
49.857247,4.763998,0.01,-0.74,1.28,9.81
49.857247,4.763998,0.01,-0.6,1.25,9.93
49.857246,4.763999,0.01,-0.62,1.29,9.87
49.857246,4.763999,0.01,-0.68,1.27,9.83
49.857246,4.764,0.0,-0.68,1.33,9.95
49.857246,4.764,0.0,-0.7,1.29,9.91
49.857245,4.764001,0.0,-0.48,1.29,9.82
49.857245,4.764001,0.0,-0.62,1.31,9.94
49.857245,4.764002,0.01,-0.69,1.29,9.87
49.857245,4.764002,0.01,-0.48,1.33,9.87
49.857244,4.764004,0.0,-0.61,1.33,9.93
49.857244,4.764004,0.0,-0.53,1.27,9.81
49.857244,4.764005,0.01,-0.53,1.31,9.77
49.857244,4.764005,0.01,-0.68,1.33,9.94
49.857244,4.764006,0.0,-0.48,1.29,9.76
49.857244,4.764006,0.0,-0.51,1.34,9.94
49.857243,4.764007,0.0,-0.73,1.35,9.95
49.857243,4.764007,0.0,-0.47,1.26,9.81
49.857243,4.764007,0.01,-0.7,1.31,9.87
49.857243,4.764007,0.01,-0.72,1.29,9.84
49.857242,4.764009,0.01,-0.59,1.26,9.78
49.857242,4.764009,0.01,-0.71,1.35,9.95
49.857241,4.76401,0.01,-0.59,1.26,9.78
49.857241,4.76401,0.01,-0.66,1.29,9.82
49.857241,4.764011,0.0,-0.55,1.33,9.94
49.857241,4.764011,0.0,-0.66,1.25,9.78
49.85724,4.764013,0.01,-0.45,1.27,9.82
