Location-lat,Location-long,Speed,Accelerometer-X,Accelerometer-Y,Accelerometer-Z
49.357625,4.207367,28.55,-1.08,1.94,8.48
49.357874,4.207449,28.24,-1.5,1.42,10.47
49.358122,4.207526,28.16,-0.05,1.58,10.0
49.358122,4.207526,28.16,-0.03,0.52,8.75
49.358372,4.2076,28.11,-0.59,1.64,9.68
49.358372,4.2076,28.11,-0.97,1.3,10.66
49.358623,4.207668,28.09,0.47,1.58,10.96
49.358623,4.207668,28.09,-0.23,1.83,9.14
49.358867,4.207737,28.12,-2.01,1.75,10.24
49.358867,4.207737,28.12,-2.09,1.58,11.07
49.359114,4.2078,28.07,0.29,1.09,10.78
49.359114,4.2078,28.07,-0.32,1.43,10.42
49.359368,4.207852,28.12,-1.45,1.75,10.11
49.359368,4.207852,28.12,-1.15,2.23,11.0
49.359622,4.207905,28.17,-0.03,1.34,8.62
49.359622,4.207905,28.17,-0.08,1.56,8.97
49.359875,4.207957,28.35,-0.18,1.39,9.87
49.359875,4.207957,28.35,-0.09,1.82,9.42
49.360133,4.208006,28.36,-1.5,1.62,7.85
49.360133,4.208006,28.36,-0.37,1.13,9.29
49.360392,4.208055,28.29,-2.12,1.86,9.39
49.360392,4.208055,28.29,-0.75,1.18,11.99
49.36064,4.208096,28.35,-1.44,1.35,10.04
49.36064,4.208096,28.35,0.16,0.79,10.87
49.360891,4.20813,28.21,-0.66,1.3,10.59
49.360891,4.20813,28.21,-0.21,1.23,10.05
49.361141,4.208159,28.06,-0.96,1.6,10.69
49.361141,4.208159,28.06,0.21,1.82,10.56
49.36139,4.208182,28.21,0.01,1.02,9.61
49.36139,4.208182,28.21,0.39,1.56,8.63
49.361642,4.208205,28.23,0.23,0.95,5.06
49.361642,4.208205,28.23,0.13,2.26,9.15
49.361894,4.208237,28.2,1.82,1.51,9.51
49.361894,4.208237,28.2,0.68,0.76,9.93
49.362145,4.208278,28.15,0.52,1.66,10.42
49.362145,4.208278,28.15,0.44,1.94,11.92
49.362396,4.208337,28.02,0.52,0.6,9.01
49.362396,4.208337,28.02,1.75,1.85,7.59
49.362643,4.20841,27.98,0.9,1.65,9.4
49.362643,4.20841,27.98,1.07,2.69,12.37
49.362886,4.208498,27.84,-0.47,1.98,10.56
49.363122,4.208607,27.85,-0.27,1.42,10.31
49.363122,4.208607,27.85,1.35,1.17,8.71
49.363356,4.208732,27.76,-0.27,1.24,10.99
49.363356,4.208732,27.76,0.37,1.56,9.29
49.363583,4.208873,27.75,0.67,1.36,8.53
49.363583,4.208873,27.75,0.32,1.68,8.47
49.363815,4.209022,27.82,1.16,1.9,8.52
49.363815,4.209022,27.82,1.9,1.33,7.31
49.364046,4.209197,27.68,1.38,1.81,8.14
49.364046,4.209197,27.68,0.04,1.14,12.94
49.36427,4.209387,27.71,0.25,2.03,7.45
49.36427,4.209387,27.71,-0.56,1.48,10.4
49.364486,4.209581,27.69,0.39,1.8,9.57
49.364486,4.209581,27.69,-0.1,1.02,8.81
49.364694,4.209787,27.64,0.92,1.47,8.36
49.364694,4.209787,27.64,-0.61,1.66,9.75
49.364902,4.209993,27.65,-0.91,1.85,11.76
49.364902,4.209993,27.65,0.11,1.08,7.72
49.365109,4.210204,27.79,-0.21,2.16,8.82
49.365109,4.210204,27.79,-0.55,2.09,9.81
49.365319,4.210413,27.84,-0.15,1.26,12.13
49.365319,4.210413,27.84,-0.59,1.61,9.5
49.365528,4.21062,27.93,0.47,1.89,9.79
49.365528,4.21062,27.93,-0.12,1.32,9.78
49.365738,4.21083,28.0,0.22,1.93,8.32
49.365738,4.21083,28.0,-1.21,0.54,11.28
49.365949,4.211043,28.15,-1.76,1.46,9.2
49.365949,4.211043,28.15,-1.07,1.25,9.05
49.36616,4.211258,28.24,-0.75,2.27,11.21
49.36616,4.211258,28.24,-1.02,1.67,9.28
49.366372,4.211474,28.3,1.61,2.95,10.39
49.366372,4.211474,28.3,-0.63,1.6,9.99
49.366584,4.211685,28.38,-1.39,0.92,9.58
49.366584,4.211685,28.38,-2.01,1.05,9.76
49.366797,4.211898,28.37,-1.24,1.31,11.31
49.366797,4.211898,28.37,-1.34,0.73,10.73
49.367012,4.21211,28.38,-0.82,0.77,10.32
49.367227,4.212314,28.25,-0.63,0.85,7.78
49.367227,4.212314,28.25,-1.22,1.56,8.84
49.367441,4.212523,28.47,-0.68,1.99,12.97
49.367441,4.212523,28.47,0.54,0.96,7.55
49.367654,4.212733,28.48,-1.02,1.77,8.79
49.367654,4.212733,28.48,-2.27,0.4,6.89
49.367871,4.212943,28.47,-1.31,0.57,9.84
49.367871,4.212943,28.47,0.42,2.03,12.23
49.368095,4.213154,28.58,-0.36,0.51,11.16
49.368095,4.213154,28.58,-1.34,1.25,8.42
49.368313,4.213367,28.67,-0.61,1.45,9.13
49.368313,4.213367,28.67,-0.45,0.8,8.49
49.368531,4.213575,28.69,0.23,1.21,11.15
49.368531,4.213575,28.69,-0.23,1.66,9.74
49.36875,4.213783,28.77,-0.55,1.49,10.79
49.36875,4.213783,28.77,-1.12,0.67,10.42
49.368968,4.213996,28.88,-0.34,2.09,10.29
49.368968,4.213996,28.88,-0.12,1.58,11.84
49.369184,4.214212,28.96,-0.81,1.75,10.13
49.369184,4.214212,28.96,0.43,2.04,9.83
49.369404,4.214425,29.11,0.1,0.51,10.09
49.369404,4.214425,29.11,-0.45,1.58,9.29
49.36963,4.214643,29.17,-0.16,1.74,9.8
49.36963,4.214643,29.17,-1.86,-0.16,11.53
49.369854,4.214858,29.12,-1.15,1.11,8.64
49.369854,4.214858,29.12,0.07,1.45,7.9
49.370074,4.215073,28.71,-1.37,1.49,11.16
49.370074,4.215073,28.71,-0.22,1.67,9.97
49.370291,4.215286,28.79,-0.78,1.34,13.33
49.370291,4.215286,28.79,-0.34,0.46,8.77
49.370509,4.2155,28.88,-0.06,0.92,9.25
49.370509,4.2155,28.88,1.27,2.35,10.59
49.37073,4.215711,28.93,-0.8,0.71,11.01
49.37073,4.215711,28.93,0.27,1.49,11.56
49.370952,4.215924,29.12,0.8,1.73,11.14
49.370952,4.215924,29.12,-0.26,1.45,12.66
49.371178,4.216136,29.22,-1.41,0.27,6.91
49.371403,4.216349,29.3,0.1,1.92,12.65
49.371403,4.216349,29.3,-2.4,1.17,12.57
49.371628,4.216563,29.31,0.52,1.75,7.55
49.371628,4.216563,29.31,0.62,1.07,8.66
49.371851,4.216781,29.27,-0.84,0.77,11.04
49.371851,4.216781,29.27,0.34,1.85,13.53
49.372073,4.216994,29.24,-1.67,1.23,7.67
49.372073,4.216994,29.24,-0.78,1.23,8.51
49.372292,4.217213,29.17,0.33,0.76,11.35
49.372292,4.217213,29.17,-0.41,1.42,8.84
49.372514,4.217427,29.13,-0.78,1.81,8.5
49.372514,4.217427,29.13,-0.22,2.11,10.49
49.372736,4.217643,29.18,-1.03,2.22,7.26
49.372736,4.217643,29.18,-0.68,1.14,7.89
49.372959,4.217859,29.23,-1.68,1.67,7.02
49.372959,4.217859,29.23,-0.11,1.46,8.88
49.373181,4.218072,29.32,-1.24,2.75,8.44
49.373181,4.218072,29.32,0.57,1.85,12.48
49.373402,4.218292,29.41,-1.81,1.21,10.69
49.373402,4.218292,29.41,-0.86,1.24,10.58
49.373626,4.218513,29.49,-0.81,1.94,9.45
49.373626,4.218513,29.49,-0.5,0.84,9.41
49.373848,4.218739,29.57,-0.08,1.24,10.13
49.373848,4.218739,29.57,-0.07,1.43,10.47
49.374074,4.218957,29.61,-0.93,0.22,10.37
49.374074,4.218957,29.61,-0.34,1.0,9.45
49.374297,4.219175,29.18,0.38,2.69,12.11
49.374297,4.219175,29.18,-0.49,1.72,10.26
49.374516,4.21939,28.83,-1.02,1.85,6.62
49.374516,4.21939,28.83,0.19,1.8,9.61
49.374734,4.219599,28.76,0.41,0.82,11.55
49.374734,4.219599,28.76,0.57,1.0,10.07
49.374953,4.219811,28.75,-0.67,0.93,12.55
49.374953,4.219811,28.75,-0.4,0.93,9.81
49.375173,4.220026,28.79,-0.42,0.52,9.57
49.375173,4.220026,28.79,-0.57,1.63,10.52
49.375388,4.220243,28.82,-1.28,1.58,9.28
49.375388,4.220243,28.82,0.34,0.78,11.69
49.375601,4.220463,28.9,-0.3,1.19,10.36
49.375821,4.220681,28.94,-0.11,1.7,5.23
49.375821,4.220681,28.94,0.1,0.96,8.99
49.376043,4.220899,28.96,-0.03,0.62,11.2
49.376043,4.220899,28.96,-1.09,0.8,11.1
49.376263,4.221109,29.01,-0.92,1.04,11.3
49.376263,4.221109,29.01,-1.5,1.34,8.52
49.376487,4.221318,29.12,0.03,2.19,12.97
49.376487,4.221318,29.12,-1.34,1.35,7.8
49.376714,4.221524,29.16,-0.11,1.01,10.11
49.376714,4.221524,29.16,0.72,1.36,9.46
49.376937,4.221728,29.15,0.26,0.26,8.89
49.376937,4.221728,29.15,-0.06,1.26,10.73
49.37716,4.221934,28.77,1.31,1.33,11.45
49.37716,4.221934,28.77,0.12,1.81,9.59
49.37738,4.22214,28.67,0.33,1.41,12.08
49.37738,4.22214,28.67,-0.16,1.47,10.22
49.377596,4.22235,28.78,-0.84,1.35,7.71
49.377596,4.22235,28.78,-0.02,1.97,10.55
49.377811,4.222561,28.87,0.4,1.89,8.7
49.377811,4.222561,28.87,0.02,0.51,10.18
49.378031,4.222773,28.98,0.51,0.66,8.58
49.378031,4.222773,28.98,0.51,0.38,11.05
49.378253,4.222986,29.02,-1.36,1.03,9.52
49.378253,4.222986,29.02,0.65,1.28,9.28
49.378478,4.223199,29.03,0.37,1.4,12.97
49.378478,4.223199,29.03,0.1,1.58,9.18
49.378701,4.223411,28.94,-1.05,1.2,9.4
49.378701,4.223411,28.94,0.34,1.66,8.88
49.378918,4.223623,28.89,0.52,0.9,8.29
49.378918,4.223623,28.89,-0.19,0.32,13.76
49.379131,4.22384,28.78,-0.48,0.65,10.37
49.379131,4.22384,28.78,0.92,-0.11,10.12
