Location-lat,Location-long,Speed,Accelerometer-X,Accelerometer-Y,Accelerometer-Z
49.035889,4.316932,29.72,-0.23,2.45,8.56
49.035889,4.316932,29.72,0.62,2.95,10.58
49.035889,4.316932,29.72,0.47,3.1,9.4
48.952843,4.34634,0.0,-0.77,5.5,8.08
48.952843,4.34634,0.0,1.23,6.37,7.26
48.952843,4.34634,0.0,0.16,6.14,8.09
48.952843,4.34634,0.0,0.49,5.77,7.86
48.952843,4.34634,0.0,3.28,6.9,7.38
49.051803,4.169273,21.3,2.08,7.15,6.35
49.051803,4.169273,21.3,-0.87,7.46,6.08
49.051968,4.169043,20.3,-0.41,7.77,6.15
49.051968,4.169043,20.3,0.66,7.23,7.14
49.052104,4.168857,19.99,-3.62,3.63,6.0
49.052104,4.168857,19.99,-3.24,3.59,10.18
49.052237,4.168674,20.06,2.28,0.72,11.97
49.052237,4.168674,20.06,4.82,1.25,8.94
49.052237,4.168674,20.06,4.1,-0.28,4.57
49.052452,4.168407,20.41,3.85,-2.63,7.42
49.052452,4.168407,20.41,1.75,-1.58,7.59
49.052596,4.168227,20.58,1.14,-0.73,8.89
49.052596,4.168227,20.58,1.06,-3.12,10.88
49.05274,4.168043,20.84,0.88,-2.43,8.88
49.05274,4.168043,20.84,1.75,-2.61,10.62
49.052883,4.16786,21.05,0.63,-3.33,9.65
49.052883,4.16786,21.05,1.3,-1.84,9.23
49.05303,4.167672,21.24,0.46,-1.36,7.12
49.053178,4.167482,21.5,0.24,-1.92,9.94
49.053178,4.167482,21.5,1.15,-1.53,9.77
49.053326,4.167293,21.76,0.48,-2.36,10.63
49.053326,4.167293,21.76,1.85,-1.82,8.84
49.053476,4.167099,22.07,1.64,-2.74,9.46
49.053476,4.167099,22.07,0.67,-3.42,11.34
49.053627,4.166903,22.27,0.95,-2.04,9.86
49.053627,4.166903,22.27,1.48,-2.26,10.41
49.053782,4.166706,22.48,0.91,-2.23,8.37
49.053782,4.166706,22.48,0.63,-3.37,10.64
49.053938,4.166509,22.62,0.9,-1.8,8.33
49.053938,4.166509,22.62,-0.11,-2.05,9.43
49.054095,4.166311,22.77,1.89,-0.99,7.46
49.054095,4.166311,22.77,0.83,-1.15,9.84
49.054251,4.166113,22.72,2.26,-0.96,9.42
49.054251,4.166113,22.72,2.08,-1.99,10.2
49.054407,4.165917,22.39,0.85,-1.72,9.59
49.054407,4.165917,22.39,0.95,-2.68,7.2
49.054561,4.165724,22.2,1.81,-3.55,11.38
49.054561,4.165724,22.2,1.4,-2.16,8.8
49.054714,4.165532,22.11,1.77,-2.0,8.39
49.054714,4.165532,22.11,1.23,-0.88,9.49
49.054866,4.16534,22.04,1.67,-2.2,10.49
49.054866,4.16534,22.04,2.1,-0.56,8.21
49.055017,4.165148,22.04,1.33,-1.12,10.54
49.055017,4.165148,22.04,1.71,-2.14,9.28
49.055168,4.164958,21.85,1.13,-2.57,10.8
49.055168,4.164958,21.85,1.6,-1.59,9.56
49.05532,4.164768,21.85,1.84,-3.39,10.27
49.05532,4.164768,21.85,0.93,-2.99,10.16
49.055472,4.164579,21.77,1.32,-3.19,11.01
49.055472,4.164579,21.77,0.8,-2.19,10.69
49.05562,4.164386,21.68,0.25,-2.22,10.11
49.05562,4.164386,21.68,1.74,-1.91,8.83
49.055767,4.164191,21.85,1.06,-3.47,8.75
49.055767,4.164191,21.85,1.49,-2.3,10.86
49.055915,4.163997,22.0,-0.26,-2.98,10.22
49.055915,4.163997,22.0,1.24,-1.97,9.06
49.056068,4.163804,22.13,0.95,-2.39,9.71
49.056068,4.163804,22.13,0.9,-1.57,8.86
49.056222,4.16361,22.3,1.81,-3.16,9.58
49.056222,4.16361,22.3,1.34,-2.38,8.9
49.056378,4.163409,22.46,0.65,-3.3,9.54
49.056537,4.163213,22.48,0.98,-1.77,8.75
49.056537,4.163213,22.48,1.47,-2.15,8.56
49.056693,4.163017,22.32,2.0,-1.09,9.06
49.056693,4.163017,22.32,1.36,-2.52,8.77
49.056847,4.162822,22.34,1.81,-1.95,9.35
49.056847,4.162822,22.34,1.43,-1.63,9.59
49.057003,4.162627,22.41,2.24,-1.47,9.46
49.057003,4.162627,22.41,0.82,-2.11,10.59
49.05716,4.162433,22.42,1.09,-2.61,10.82
49.05716,4.162433,22.42,-0.07,-3.54,10.49
49.057316,4.16224,22.46,0.22,-2.86,10.23
49.057316,4.16224,22.46,0.67,-3.39,9.87
49.057473,4.162045,22.42,1.44,-2.19,9.46
49.057473,4.162045,22.42,1.82,-2.08,8.49
49.057628,4.161849,22.37,0.95,-2.05,9.55
49.057628,4.161849,22.37,2.56,-2.46,9.2
49.057783,4.161655,22.24,0.74,-2.48,9.56
49.057783,4.161655,22.24,1.99,-1.9,9.07
49.057936,4.161461,22.18,1.92,-0.96,9.65
49.057936,4.161461,22.18,1.5,-2.71,9.5
49.058089,4.161263,22.18,0.93,-2.3,10.78
49.058089,4.161263,22.18,0.89,-2.88,8.75
49.058243,4.16107,22.07,0.97,-2.42,10.83
49.058243,4.16107,22.07,2.16,-1.79,8.71
49.058389,4.16088,21.92,1.36,-2.47,9.46
49.058389,4.16088,21.92,0.99,-1.39,9.12
