Location-lat,Location-long,Speed,Accelerometer-X,Accelerometer-Y,Accelerometer-Z
50.504912,2.648183,33.85,-0.75,1.85,10.8
50.504783,2.648609,33.98,0.15,1.02,9.26
50.504783,2.648609,33.98,-1.18,2.15,8.52
50.504652,2.649036,34.15,-0.83,2.09,9.64
50.504652,2.649036,34.15,-1.61,1.2,9.2
50.504525,2.649475,34.28,-0.17,2.06,9.25
50.504525,2.649475,34.28,-1.28,1.76,9.47
50.504392,2.649912,34.34,-0.35,1.43,8.3
50.504392,2.649912,34.34,-0.7,0.22,9.66
50.504263,2.650351,34.01,-1.27,0.61,9.06
50.504263,2.650351,34.01,-0.62,1.03,9.77
50.504137,2.650786,33.57,-0.75,2.19,9.55
50.504137,2.650786,33.57,1.63,0.71,10.54
50.504011,2.651214,33.48,-0.47,0.44,10.19
50.504011,2.651214,33.48,-1.72,1.7,9.5
50.503883,2.651644,33.51,-0.21,2.07,8.16
50.503883,2.651644,33.51,-0.73,1.99,13.06
50.503754,2.652072,33.57,-1.33,0.46,8.3
50.503754,2.652072,33.57,0.65,1.19,9.3
50.503625,2.652495,33.62,-0.91,0.44,9.41
50.503625,2.652495,33.62,-0.59,3.41,10.16
50.503501,2.652931,33.73,-1.26,0.82,9.0
50.503501,2.652931,33.73,0.12,2.15,10.14
50.503373,2.653363,33.94,-0.38,1.63,11.85
50.503373,2.653363,33.94,-0.86,0.41,9.61
50.503242,2.6538,33.95,-0.93,1.26,9.47
50.503114,2.654238,34.21,0.12,2.08,11.02
50.503114,2.654238,34.21,-0.48,0.53,8.28
50.502984,2.654677,34.26,-0.23,1.66,8.94
50.502984,2.654677,34.26,1.06,1.54,9.54
50.502854,2.655116,34.26,1.12,1.25,9.7
50.502854,2.655116,34.26,-0.76,0.97,8.71
50.502723,2.655555,34.34,-1.38,2.08,11.09
50.502723,2.655555,34.34,-1.37,2.25,11.43
50.502591,2.655994,34.37,1.5,1.69,9.45
50.502591,2.655994,34.37,-0.59,1.88,9.43
50.502461,2.656432,34.43,-0.87,1.96,9.48
50.502461,2.656432,34.43,-1.32,1.92,10.26
50.502328,2.65687,34.15,-1.15,0.86,7.9
50.502328,2.65687,34.15,-0.58,1.44,10.86
50.502194,2.657303,34.2,-1.24,2.03,10.72
50.502194,2.657303,34.2,0.83,1.35,10.33
50.502062,2.657738,34.18,-0.17,0.62,9.9
50.502062,2.657738,34.18,0.04,2.43,8.95
50.501934,2.658178,34.19,-1.51,2.65,10.46
50.501934,2.658178,34.19,-1.16,0.62,9.44
50.501804,2.658618,34.2,-0.66,1.96,10.73
50.501804,2.658618,34.2,-1.57,2.5,8.87
50.501673,2.659055,34.26,0.85,1.76,9.77
50.501673,2.659055,34.26,-1.63,0.7,8.61
50.501542,2.659491,34.17,-0.46,2.12,9.15
50.501542,2.659491,34.17,1.59,1.02,8.65
50.501412,2.659923,34.0,0.32,1.09,8.83
50.501412,2.659923,34.0,-0.72,2.16,10.95
50.501283,2.660354,33.89,-0.97,1.0,9.67
50.501283,2.660354,33.89,-1.01,2.17,8.83
50.501153,2.660786,33.92,0.1,1.37,10.56
50.501153,2.660786,33.92,0.14,0.93,9.02
50.501022,2.661216,34.03,-1.0,2.52,9.6
50.501022,2.661216,34.03,-1.47,1.96,10.4
50.500889,2.661647,34.12,1.19,1.23,10.74
50.500889,2.661647,34.12,-0.04,2.84,9.63
50.500757,2.662083,34.35,-2.35,2.47,9.51
50.500757,2.662083,34.35,-1.03,2.37,9.81
50.500626,2.662522,34.5,-1.53,0.96,7.42
50.500626,2.662522,34.5,-0.77,0.12,8.17
50.500493,2.662963,34.71,-1.49,0.23,8.58
50.500493,2.662963,34.71,0.41,2.28,9.52
50.50036,2.663409,34.87,-1.64,1.27,8.73
50.50023,2.663857,34.46,-0.84,1.11,9.32
50.50023,2.663857,34.46,0.4,-0.02,10.7
50.500098,2.664287,33.84,-0.69,1.91,10.87
50.500098,2.664287,33.84,0.23,0.68,9.49
50.499969,2.664719,33.52,-0.24,2.3,8.84
50.499969,2.664719,33.52,-0.21,1.27,10.66
50.499844,2.665152,33.68,-0.06,2.01,9.05
50.499844,2.665152,33.68,-0.68,1.39,10.41
50.499716,2.665581,33.8,-0.94,0.8,8.74
50.499716,2.665581,33.8,-0.95,1.85,9.58
50.499585,2.666011,33.98,1.02,1.58,9.67
50.499585,2.666011,33.98,0.11,0.56,10.18
50.499454,2.666441,34.05,-1.3,1.57,11.2
50.499454,2.666441,34.05,0.74,0.23,11.02
50.499324,2.666873,33.96,-1.21,0.59,9.72
50.499324,2.666873,33.96,-1.01,-0.28,9.75
50.499196,2.667301,33.06,-1.37,1.52,9.57
50.499196,2.667301,33.06,-0.63,1.49,8.8
50.49907,2.667724,32.73,-0.82,1.15,10.6
50.49907,2.667724,32.73,0.23,0.57,9.12
50.498947,2.668145,32.67,-0.61,1.99,10.66
50.498947,2.668145,32.67,-0.14,2.23,9.92
50.498824,2.668566,32.68,0.6,1.48,10.85
50.498824,2.668566,32.68,0.1,2.34,12.02
50.498698,2.668982,32.74,0.62,0.84,8.14
50.498698,2.668982,32.74,0.0,1.44,8.53
50.498567,2.669397,32.87,0.71,1.17,11.85
50.498567,2.669397,32.87,-1.54,1.73,9.05
50.49843,2.669815,33.02,-0.82,0.11,8.92
50.49843,2.669815,33.02,-0.41,1.58,10.51
50.498295,2.67023,33.08,0.12,0.88,9.57
50.498295,2.67023,33.08,1.57,1.91,11.45
50.498157,2.670646,33.16,0.32,1.29,9.7
50.498157,2.670646,33.16,0.81,0.89,10.26
50.498018,2.671059,33.06,-0.94,1.42,10.64
50.498018,2.671059,33.06,-0.92,2.1,9.6
50.497876,2.671465,33.08,0.8,1.21,10.21
50.497876,2.671465,33.08,-0.56,1.57,9.72
50.497729,2.67187,33.1,-0.83,1.77,10.27
50.497729,2.67187,33.1,-0.85,1.67,9.74
50.497579,2.672272,33.09,0.2,2.58,9.28
50.497579,2.672272,33.09,0.19,1.7,10.28
50.497427,2.672672,33.12,1.51,1.41,10.28
50.49727,2.673073,33.2,0.21,1.23,10.45
50.49727,2.673073,33.2,0.28,1.73,10.07
50.497111,2.673474,33.26,-0.82,1.81,10.15
50.497111,2.673474,33.26,0.21,1.49,9.01
50.496949,2.673866,33.33,-1.14,2.2,10.45
50.496949,2.673866,33.33,-0.31,2.27,10.23
50.496785,2.674262,33.4,0.66,1.5,11.54
50.496785,2.674262,33.4,0.44,0.36,10.51
50.496622,2.674659,33.54,-0.66,1.8,9.42
50.496622,2.674659,33.54,0.52,1.96,10.86
50.496452,2.67505,33.65,-1.02,2.16,9.77
50.496452,2.67505,33.65,1.69,1.68,10.33
50.49628,2.675441,33.75,-1.21,2.11,9.62
50.49628,2.675441,33.75,1.08,1.68,8.8
50.496104,2.675823,33.77,0.01,1.53,9.64
50.496104,2.675823,33.77,-0.64,2.46,10.25
50.495925,2.676203,33.76,0.32,1.88,10.23
