Location-lat,Location-long,Speed,Accelerometer-X,Accelerometer-Y,Accelerometer-Z
50.145825,3.124197,33.13,-0.01,1.14,9.2
50.145825,3.124197,33.13,0.82,1.26,9.84
50.145632,3.124555,33.17,-0.16,1.54,11.05
50.145632,3.124555,33.17,-0.55,1.52,8.71
50.145441,3.124906,33.07,-0.16,1.44,9.13
50.145441,3.124906,33.07,-1.34,1.89,11.81
50.145246,3.12526,33.04,-0.45,2.16,9.74
50.145246,3.12526,33.04,-2.22,1.47,8.37
50.145049,3.125608,33.08,-2.22,1.92,9.05
50.145049,3.125608,33.08,-0.58,1.77,8.63
50.144848,3.125962,33.12,-0.05,1.79,9.93
50.144848,3.125962,33.12,-0.7,2.9,10.76
50.144651,3.126313,33.12,-0.11,1.26,8.47
50.144651,3.126313,33.12,0.21,1.32,10.33
50.144461,3.126665,33.22,-0.7,1.64,9.65
50.144461,3.126665,33.22,-0.79,1.78,9.55
50.144275,3.127029,33.14,-1.21,2.01,10.09
50.144275,3.127029,33.14,-0.69,1.7,8.87
50.144086,3.12739,33.25,-1.02,1.03,12.03
50.144086,3.12739,33.25,-0.8,2.16,8.89
50.143897,3.127752,33.18,0.74,1.24,9.8
50.143897,3.127752,33.18,-1.0,2.31,11.16
50.143705,3.128114,33.22,0.5,0.81,8.48
50.143705,3.128114,33.22,-0.43,1.65,11.32
50.143519,3.128468,33.23,0.22,1.49,9.72
50.143519,3.128468,33.23,0.05,2.4,10.9
50.143326,3.128819,33.24,0.29,0.65,10.0
50.143326,3.128819,33.24,0.31,1.65,10.13
50.143134,3.12917,33.24,0.17,1.58,9.62
50.143134,3.12917,33.24,0.29,1.66,10.28
50.142944,3.129525,33.17,1.03,1.63,11.14
50.142944,3.129525,33.17,1.06,1.08,9.52
50.142753,3.129883,33.25,0.31,1.33,10.02
50.142753,3.129883,33.25,-0.59,2.16,9.56
50.14256,3.130245,33.16,-0.23,1.57,8.39
50.14256,3.130245,33.16,-0.34,2.59,9.67
50.142367,3.130602,33.02,-1.44,1.81,9.55
50.142367,3.130602,33.02,-1.66,2.36,9.84
50.14217,3.130958,32.98,-1.5,1.94,9.79
50.141973,3.131305,32.87,0.0,1.91,10.79
50.141973,3.131305,32.87,-0.78,1.49,8.52
50.14178,3.131656,32.75,0.2,1.37,11.66
50.14178,3.131656,32.75,-1.01,1.77,10.92
50.141596,3.131997,32.62,0.01,1.72,7.86
50.141596,3.131997,32.62,-0.54,1.16,8.08
50.141406,3.132349,32.47,0.4,1.11,10.73
50.141406,3.132349,32.47,-0.36,0.79,11.0
50.141219,3.132695,32.37,-0.88,2.14,9.84
50.141219,3.132695,32.37,0.08,0.67,9.44
50.141029,3.13305,32.21,0.24,1.36,9.28
50.141029,3.13305,32.21,-0.61,1.44,9.61
50.14084,3.13339,32.2,-1.26,0.62,8.48
50.14084,3.13339,32.2,0.01,1.75,9.23
50.140649,3.133724,32.09,0.47,0.94,10.18
50.140649,3.133724,32.09,0.88,1.56,10.21
50.140456,3.134066,31.87,0.26,1.48,10.39
50.140456,3.134066,31.87,1.02,0.98,9.57
50.140267,3.134398,31.85,1.51,0.96,10.93
50.140267,3.134398,31.85,0.86,1.4,9.22
50.140075,3.134727,31.73,-0.14,1.8,10.69
50.140075,3.134727,31.73,-0.56,1.06,9.95
50.139878,3.135052,31.49,1.51,1.1,8.88
50.139878,3.135052,31.49,-1.13,1.65,8.08
50.139686,3.135378,31.61,0.33,2.43,10.66
50.139686,3.135378,31.61,-0.6,1.81,10.13
50.139489,3.135703,31.72,-1.08,1.4,9.94
50.139489,3.135703,31.72,-0.42,1.09,8.87
50.139294,3.136023,31.65,-0.91,1.01,8.12
50.139294,3.136023,31.65,-0.33,1.12,9.45
50.1391,3.136344,31.75,0.68,2.49,9.28
50.1391,3.136344,31.75,-0.2,1.9,9.48
50.138902,3.136662,31.82,1.4,1.21,8.26
50.138902,3.136662,31.82,-0.26,2.47,10.3
50.138701,3.136981,32.01,0.55,1.19,9.15
50.138701,3.136981,32.01,0.75,1.31,9.68
50.138497,3.137298,32.05,0.45,1.22,9.82
50.138497,3.137298,32.05,-0.44,1.56,8.59
50.138289,3.137623,32.06,-0.18,1.93,9.79
50.138079,3.137948,32.24,-1.15,1.18,8.04
50.138079,3.137948,32.24,0.54,0.96,9.78
50.137873,3.138259,32.29,-0.45,2.04,11.24
50.137873,3.138259,32.29,-1.06,2.09,10.83
50.137667,3.138573,32.33,-0.02,2.88,10.86
50.137667,3.138573,32.33,-0.22,1.73,9.41
50.137458,3.138888,32.39,0.95,0.75,8.71
50.137458,3.138888,32.39,0.09,1.46,9.56
50.137248,3.139201,32.42,0.22,2.75,10.1
50.137248,3.139201,32.42,0.05,2.11,11.3
50.137035,3.139513,32.54,-0.34,2.28,10.6
50.137035,3.139513,32.54,-0.3,1.37,8.44
50.136818,3.139821,32.67,-0.45,1.57,10.95
50.136818,3.139821,32.67,-0.22,3.5,12.65
50.136602,3.140134,32.71,-0.23,2.14,8.37
50.136602,3.140134,32.71,-0.57,2.01,9.95
50.136389,3.14044,32.94,0.55,1.72,10.4
50.136389,3.14044,32.94,-0.09,2.13,10.16
50.13617,3.140745,33.01,0.49,2.03,9.28
50.13617,3.140745,33.01,0.38,1.54,9.65
50.135949,3.141048,33.0,0.51,1.51,10.04
50.135949,3.141048,33.0,0.34,1.26,11.63
50.135726,3.141345,33.1,-1.69,2.29,10.19
50.135726,3.141345,33.1,-0.61,1.28,8.93
50.135498,3.141642,33.2,-1.03,1.38,9.41
50.135498,3.141642,33.2,-1.23,1.14,8.13
50.135271,3.141937,33.36,1.18,1.45,11.14
50.135271,3.141937,33.36,0.06,1.7,8.6
50.135046,3.142238,33.37,0.66,1.36,12.19
50.135046,3.142238,33.37,0.44,3.27,10.19
50.134818,3.142539,33.45,0.24,1.2,11.28
50.134818,3.142539,33.45,-0.25,0.82,8.74
