Location-lat,Location-long,Speed,Accelerometer-X,Accelerometer-Y,Accelerometer-Z
49.934692,3.218908,32.08,0.23,1.54,8.89
49.93445,3.219151,32.06,-0.64,1.78,9.86
49.93445,3.219151,32.06,-0.3,1.9,9.4
49.934208,3.21939,32.05,-0.76,1.38,9.44
49.934208,3.21939,32.05,0.23,1.7,8.68
49.933966,3.219627,32.13,-1.22,1.37,8.68
49.933966,3.219627,32.13,0.41,0.46,9.83
49.933721,3.219862,32.08,0.61,1.23,8.99
49.933721,3.219862,32.08,0.22,0.75,9.72
49.933472,3.220098,32.08,-1.01,1.07,8.34
49.933472,3.220098,32.08,0.42,1.1,8.89
49.933227,3.220331,32.11,0.56,1.2,10.64
49.933227,3.220331,32.11,-0.7,1.6,10.63
49.932981,3.220567,32.2,-1.63,1.28,11.48
49.932981,3.220567,32.2,-0.21,1.68,10.1
49.932732,3.220802,32.24,-0.06,1.99,9.08
49.932732,3.220802,32.24,0.09,2.01,10.48
49.932485,3.221031,32.24,-0.59,1.76,9.22
49.932485,3.221031,32.24,0.41,0.97,9.97
49.932235,3.22126,32.3,0.04,1.18,9.28
49.932235,3.22126,32.3,-0.06,1.14,10.06
49.931983,3.221489,32.34,-0.16,1.51,10.79
49.931983,3.221489,32.34,-0.05,1.72,10.1
49.931732,3.221712,32.49,0.15,1.61,8.32
49.931732,3.221712,32.49,0.15,0.43,9.57
49.931475,3.221938,32.61,1.33,1.13,8.76
49.931475,3.221938,32.61,-1.03,1.4,11.34
49.931221,3.222162,32.72,-0.13,1.92,7.32
49.931221,3.222162,32.72,-0.84,0.88,7.57
49.930967,3.222388,32.8,-0.01,0.89,10.8
49.930967,3.222388,32.8,0.29,2.06,8.99
49.93071,3.222612,32.87,-0.25,1.32,9.7
49.93071,3.222612,32.87,0.15,0.47,10.43
49.930451,3.222835,32.86,-0.16,1.9,10.27
49.930451,3.222835,32.86,-0.01,1.64,8.45
49.930192,3.223051,32.98,1.47,0.31,10.07
49.929928,3.223267,33.09,0.05,2.0,9.61
49.929928,3.223267,33.09,-0.27,1.46,9.62
49.92966,3.223484,33.12,0.18,1.53,11.46
49.92966,3.223484,33.12,-0.72,1.38,8.92
49.929395,3.223692,33.18,-0.69,1.18,8.77
49.929395,3.223692,33.18,-0.63,2.24,11.13
49.929124,3.2239,33.24,0.29,0.55,8.86
49.929124,3.2239,33.24,-0.06,0.67,10.94
