Location-lat,Location-long,Speed,Accelerometer-X,Accelerometer-Y,Accelerometer-Z
0.0, 0.0, 0.0, -0.62, 1.81, 9.68
0.0, 0.0, 0.0, -0.60, 1.76, 9.67
0.0, 0.0, 0.0, -0.62, 1.77, 9.70
0.0, 0.0, 0.0, -0.60, 1.81, 9.69
0.0, 0.0, 0.0, -0.61, 1.79, 9.69
0.0, 0.0, 0.0, -0.60, 1.78, 9.66
0.0, 0.0, 0.0, -0.61, 1.78, 9.66
0.0, 0.0, 0.0, -0.68, 2.09, 9.62
0.0, 0.0, 0.0, -0.69, 2.53, 9.44
0.0, 0.0, 0.0, -0.71, 2.16, 9.73
0.0, 0.0, 0.0, -0.85, 2.40, 9.61
0.0, 0.0, 0.0, -0.57, 2.19, 9.48
0.0, 0.0, 0.0, -0.86, 2.27, 10.04
0.0, 0.0, 0.0, -0.62, 2.13, 9.69
0.0, 0.0, 0.0, -0.52, 2.18, 9.53
0.0, 0.0, 0.0, -0.95, 2.30, 9.98
0.0, 0.0, 0.0, -0.42, 2.14, 9.50
0.0, 0.0, 0.0, -0.17, 2.21, 9.43
0.0, 0.0, 0.0, -0.17, 1.96, 9.49
0.0, 0.0, 0.0, 0.24, 1.89, 9.68
0.0, 0.0, 0.0, 0.26, 1.61, 9.75
0.0, 0.0, 0.0, -0.25, 1.81, 9.87
0.0, 0.0, 0.0, -0.36, 2.10, 9.86
0.0, 0.0, 0.0, -0.31, 2.10, 9.98
0.0, 0.0, 0.0, -0.46, 1.65, 9.80
0.0, 0.0, 0.0, -0.58, 1.68, 9.72
0.0, 0.0, 0.0, -0.68, 1.71, 9.55
0.0, 0.0, 0.0, -0.67, 1.63, 9.63
0.0, 0.0, 0.0, -0.67, 2.26, 9.44
0.0, 0.0, 0.0, -0.61, 2.25, 9.57
0.0, 0.0, 0.0, -0.65, 2.25, 9.54
0.0, 0.0, 0.0, -0.63, 2.27, 9.54
0.0, 0.0, 0.0, -0.65, 2.28, 9.57
0.0, 0.0, 0.0, -0.68, 2.25, 9.58
0.0, 0.0, 0.0, -0.63, 2.26, 9.56
0.0, 0.0, 0.0, -0.63, 2.29, 9.57
0.0, 0.0, 0.0, -0.63, 2.26, 9.57
0.0, 0.0, 0.0, -0.65, 2.27, 9.55
0.0, 0.0, 0.0, -0.66, 2.28, 9.53
0.0, 0.0, 0.0, -0.65, 2.28, 9.57
0.0, 0.0, 0.0, -0.65, 2.28, 9.55
0.0, 0.0, 0.0, -0.64, 2.25, 9.56
0.0, 0.0, 0.0, -0.67, 2.26, 9.54
0.0, 0.0, 0.0, -0.66, 2.28, 9.56
0.0, 0.0, 0.0, -0.63, 2.32, 9.52
0.0, 0.0, 0.0, -0.64, 2.26, 9.57
0.0, 0.0, 0.0, -0.65, 2.26, 9.59
0.0, 0.0, 0.0, -0.62, 2.28, 9.61
0.0, 0.0, 0.0, -0.63, 2.27, 9.56
0.0, 0.0, 0.0, -0.65, 2.29, 9.59
0.0, 0.0, 0.0, -0.67, 2.28, 9.54
0.0, 0.0, 0.0, -0.64, 2.30, 9.58
0.0, 0.0, 0.0, -0.62, 2.27, 9.57
0.0, 0.0, 0.0, -0.66, 2.33, 9.63
0.0, 0.0, 0.0, -0.52, 2.55, 9.63
0.0, 0.0, 0.0, -0.62, 2.50, 9.56
0.0, 0.0, 0.0, -0.60, 2.70, 9.37
0.0, 0.0, 0.0, -0.45, 2.51, 9.44
0.0, 0.0, 0.0, -0.64, 2.38, 9.56
0.0, 0.0, 0.0, -0.85, 2.41, 9.73
0.0, 0.0, 0.0, -0.98, 2.22, 9.32
0.0, 0.0, 0.0, -0.86, 2.08, 9.58
0.0, 0.0, 0.0, -0.84, 1.98, 9.36
0.0, 0.0, 0.0, -1.09, 1.54, 9.71
0.0, 0.0, 0.0, -0.84, 1.49, 9.73
0.0, 0.0, 0.0, -0.60, 1.16, 9.80
0.0, 0.0, 0.0, -0.76, 1.13, 9.96
0.0, 0.0, 0.0, -0.77, 1.16, 9.86
0.0, 0.0, 0.0, -1.04, 1.24, 9.97
0.0, 0.0, 0.0, -0.37, 1.41, 9.72
0.0, 0.0, 0.0, -0.79, 1.58, 9.75
0.0, 0.0, 0.0, -0.61, 1.81, 9.47
0.0, 0.0, 0.0, -1.07, 2.36, 9.14
0.0, 0.0, 0.0, -1.16, 2.92, 9.24
0.0, 0.0, 0.0, -1.37, 2.68, 8.07
0.0, 0.0, 0.0, -1.06, 2.98, 9.19
0.0, 0.0, 0.0, -1.57, 2.56, 9.59
0.0, 0.0, 0.0, -1.66, 2.24, 9.83
0.0, 0.0, 0.0, -1.30, 2.24, 9.39
0.0, 0.0, 0.0, -0.97, 2.48, 8.93
0.0, 0.0, 0.0, -1.80, 2.01, 10.07
0.0, 0.0, 0.0, -1.19, 1.72, 9.76
0.0, 0.0, 0.0, -1.92, 0.84, 9.12
0.0, 0.0, 0.0, -2.40, 0.96, 9.15
0.0, 0.0, 0.0, -2.29, 1.29, 9.14
0.0, 0.0, 0.0, -3.06, 1.08, 8.03
0.0, 0.0, 0.0, -3.02, 1.17, 8.50
0.0, 0.0, 0.0, -2.68, 1.63, 10.23
0.0, 0.0, 0.0, -2.69, 1.87, 9.53
0.0, 0.0, 0.0, -2.37, 1.68, 10.67
0.0, 0.0, 0.0, -1.20, 2.74, 9.20
0.0, 0.0, 0.0, -1.07, 2.68, 9.79
0.0, 0.0, 0.0, -2.21, 2.22, 10.40
0.0, 0.0, 0.0, -1.00, 1.86, 10.23
0.0, 0.0, 0.0, -1.03, 2.01, 8.60
0.0, 0.0, 0.0, -0.26, 2.39, 9.10
0.0, 0.0, 0.0, -1.10, 2.17, 9.62
0.0, 0.0, 0.0, -0.93, 1.62, 10.45
0.0, 0.0, 0.0, -1.14, 1.58, 9.74
0.0, 0.0, 0.0, -0.23, 1.55, 9.31
0.0, 0.0, 0.0, -0.78, 0.99, 10.21
0.0, 0.0, 0.0, -0.83, 1.54, 10.58
0.0, 0.0, 0.0, -0.67, 1.12, 9.73
0.0, 0.0, 0.0, -0.70, 0.87, 8.98
0.0, 0.0, 0.0, -1.49, 1.32, 9.61
0.0, 0.0, 0.0, -0.79, 1.57, 9.28
0.0, 0.0, 0.0, -0.68, 1.12, 9.05
0.0, 0.0, 0.0, -1.46, 0.78, 10.75
0.0, 0.0, 0.0, -1.26, 1.06, 9.13
0.0, 0.0, 0.0, -0.99, 0.86, 9.71
0.0, 0.0, 0.0, -1.10, 0.53, 9.60
0.0, 0.0, 0.0, -1.47, -0.22, 9.53
0.0, 0.0, 0.0, -0.96, 0.00, 11.09
0.0, 0.0, 0.0, -0.22, -0.49, 9.44
0.0, 0.0, 0.0, -0.17, -0.56, 10.40
0.0, 0.0, 0.0, -1.06, 0.68, 9.83
0.0, 0.0, 0.0, -0.45, 1.21, 9.99
0.0, 0.0, 0.0, -1.17, 2.41, 9.81
0.0, 0.0, 0.0, -0.77, 2.40, 9.67
0.0, 0.0, 0.0, -0.68, 2.46, 9.22
0.0, 0.0, 0.0, -1.01, 1.97, 9.29
0.0, 0.0, 0.0, -0.47, 2.89, 9.26
0.0, 0.0, 0.0, -1.05, 1.85, 10.42
0.0, 0.0, 0.0, -0.77, 2.14, 7.72
0.0, 0.0, 0.0, -0.79, 1.66, 11.89
0.0, 0.0, 0.0, 0.20, 2.85, 10.80
0.0, 0.0, 0.0, -0.72, 1.60, 11.48
0.0, 0.0, 0.0, -0.72, 1.85, 10.45
0.0, 0.0, 0.0, -0.36, 0.87, 10.19
0.0, 0.0, 0.0, -1.16, 0.79, 9.95
0.0, 0.0, 0.0, -1.13, 0.57, 10.49
0.0, 0.0, 0.0, -0.68, 1.29, 9.51
0.0, 0.0, 0.0, -0.25, 0.29, 9.18
0.0, 0.0, 0.0, -0.49, 1.21, 8.40
0.0, 0.0, 0.0, -0.81, 0.73, 9.31
0.0, 0.0, 0.0, -0.98, 0.84, 10.21
0.0, 0.0, 0.0, -1.30, 0.17, 8.78
0.0, 0.0, 0.0, -0.22, 1.05, 9.67
0.0, 0.0, 0.0, -0.07, 0.73, 10.41
0.0, 0.0, 0.0, 0.05, 1.16, 10.64
0.0, 0.0, 0.0, 0.09, 1.97, 11.35
0.0, 0.0, 0.0, -0.57, 0.88, 9.80
0.0, 0.0, 0.0, -0.75, 0.15, 9.39
0.0, 0.0, 0.0, -0.73, 0.08, 11.58
0.0, 0.0, 0.0, -0.04, 0.29, 11.15
0.0, 0.0, 0.0, -0.56, -0.77, 9.01
0.0, 0.0, 0.0, -1.22, -0.06, 11.09
0.0, 0.0, 0.0, -1.05, -0.77, 10.09
0.0, 0.0, 0.0, -0.92, -0.54, 9.76
0.0, 0.0, 0.0, -0.54, -0.37, 9.25
0.0, 0.0, 0.0, -0.46, -0.09, 9.85
0.0, 0.0, 0.0, -0.53, -0.38, 10.00
0.0, 0.0, 0.0, -0.62, 0.20, 9.87
0.0, 0.0, 0.0, -0.57, 0.77, 9.95
0.0, 0.0, 0.0, -1.02, 1.92, 9.30
0.0, 0.0, 0.0, -0.60, 1.77, 9.61
0.0, 0.0, 0.0, -1.33, 2.13, 9.77
0.0, 0.0, 0.0, -1.28, 2.66, 9.20
0.0, 0.0, 0.0, -1.90, 2.65, 9.71
0.0, 0.0, 0.0, -2.13, 2.41, 9.44
0.0, 0.0, 0.0, -2.83, 2.18, 9.79
0.0, 0.0, 0.0, -3.14, 1.90, 9.17
0.0, 0.0, 0.0, -2.73, 1.99, 9.53
0.0, 0.0, 0.0, -2.19, 2.39, 10.52
0.0, 0.0, 0.0, -1.85, 1.76, 8.38
0.0, 0.0, 0.0, -1.10, 2.10, 9.49
0.0, 0.0, 0.0, -1.57, 2.21, 10.08
0.0, 0.0, 0.0, -1.20, 1.68, 9.00
0.0, 0.0, 0.0, -2.46, 1.55, 10.62
0.0, 0.0, 0.0, -1.18, 1.76, 8.72
0.0, 0.0, 0.0, -0.90, 1.30, 9.80
0.0, 0.0, 0.0, -0.89, 0.53, 10.88
0.0, 0.0, 0.0, -1.07, 0.28, 9.35
0.0, 0.0, 0.0, -0.87, 0.25, 10.38
0.0, 0.0, 0.0, -1.04, 0.47, 9.58
0.0, 0.0, 0.0, -1.22, 0.06, 8.99
0.0, 0.0, 0.0, -0.97, -0.06, 8.97
0.0, 0.0, 0.0, -0.86, -0.09, 9.63
0.0, 0.0, 0.0, -1.21, 0.56, 8.73
0.0, 0.0, 0.0, -0.87, 0.71, 9.95
0.0, 0.0, 0.0, -1.02, 0.78, 10.09
0.0, 0.0, 0.0, -1.37, 0.60, 11.16
0.0, 0.0, 0.0, -0.70, 0.91, 10.68
0.0, 0.0, 0.0, -1.70, 1.49, 9.40
0.0, 0.0, 0.0, -1.38, 0.79, 8.17
0.0, 0.0, 0.0, -0.53, 0.30, 10.24
0.0, 0.0, 0.0, -1.55, 1.02, 9.66
0.0, 0.0, 0.0, -1.35, 0.47, 9.18
0.0, 0.0, 0.0, -1.09, 0.54, 9.31
0.0, 0.0, 0.0, -0.46, 0.73, 10.21
0.0, 0.0, 0.0, -0.49, 0.72, 10.58
0.0, 0.0, 0.0, -1.04, 0.55, 9.62
0.0, 0.0, 0.0, -1.35, -0.06, 10.12
0.0, 0.0, 0.0, -1.29, 0.55, 9.75
0.0, 0.0, 0.0, -0.72, 0.53, 10.21
0.0, 0.0, 0.0, -0.92, 0.93, 9.52
0.0, 0.0, 0.0, -1.30, 0.60, 9.84
0.0, 0.0, 0.0, -1.37, 0.60, 9.96
0.0, 0.0, 0.0, -1.34, 0.77, 9.71
0.0, 0.0, 0.0, -0.97, 0.89, 9.91
0.0, 0.0, 0.0, -0.91, 0.81, 9.62
0.0, 0.0, 0.0, -0.93, 0.92, 9.83
0.0, 0.0, 0.0, -1.47, 1.16, 9.50
0.0, 0.0, 0.0, -1.42, 0.97, 9.72
0.0, 0.0, 0.0, -1.42, 1.00, 9.73
0.0, 0.0, 0.0, -1.03, 1.23, 9.79
0.0, 0.0, 0.0, -1.04, 1.15, 9.81
0.0, 0.0, 0.0, -1.33, 1.19, 9.72
0.0, 0.0, 0.0, -1.05, 1.21, 9.71
0.0, 0.0, 0.0, -0.91, 1.15, 9.81
0.0, 0.0, 0.0, -1.28, 1.10, 9.77
0.0, 0.0, 0.0, -1.28, 1.10, 9.73
0.0, 0.0, 0.0, -1.36, 1.03, 9.66
0.0, 0.0, 0.0, -1.06, 1.21, 9.86
0.0, 0.0, 0.0, -1.15, 1.27, 9.84
0.0, 0.0, 0.0, -0.95, 1.11, 9.76
0.0, 0.0, 0.0, -1.47, 0.99, 9.64
0.0, 0.0, 0.0, -0.95, 1.31, 9.78
0.0, 0.0, 0.0, -1.12, 1.20, 9.84
0.0, 0.0, 0.0, -1.08, 1.15, 9.68
0.0, 0.0, 0.0, -1.15, 1.15, 9.78
0.0, 0.0, 0.0, -1.12, 1.12, 9.77
0.0, 0.0, 0.0, -1.39, 1.11, 9.60
0.0, 0.0, 0.0, -1.42, 1.00, 9.60
0.0, 0.0, 0.0, -1.40, 1.13, 9.57
49.259847, 4.020886, 0.18, -1.10, 1.29, 9.86
49.259847, 4.020886, 0.18, -1.03, 1.10, 9.73
49.259847, 4.020886, 0.18, -1.30, 1.20, 9.83
49.259847, 4.020886, 0.18, -1.39, 1.03, 9.77
49.259847, 4.020886, 0.18, -1.38, 1.04, 9.71
49.259865, 4.020876, 0.00, -1.33, 1.19, 9.57
49.259865, 4.020876, 0.00, -0.96, 1.21, 9.74
49.259832, 4.020844, 0.00, -1.17, 1.12, 9.83
49.259832, 4.020844, 0.00, -1.38, 1.10, 9.80
49.259832, 4.020844, 0.00, -1.37, 0.99, 9.69
49.259822, 4.020823, 0.00, -1.37, 0.95, 9.64
49.259822, 4.020823, 0.00, -1.26, 1.19, 9.65
49.259822, 4.020823, 0.00, -1.23, 1.20, 9.66
49.259822, 4.020823, 0.00, -1.01, 1.34, 9.97
49.259822, 4.020823, 0.00, -1.46, 1.69, 9.79
49.259822, 4.020823, 0.00, -1.30, 2.14, 9.60
49.259822, 4.020823, 0.00, -1.66, 2.47, 9.15
49.259876, 4.020882, 0.00, -1.43, 2.83, 9.90
49.259876, 4.020882, 0.00, -1.51, 2.48, 11.01
49.259862, 4.020890, 0.00, -1.15, 2.39, 8.97
49.259862, 4.020890, 0.00, -0.99, 2.39, 7.77
49.259818, 4.020824, 0.00, -1.49, 2.31, 8.65
49.259818, 4.020824, 0.00, -1.53, 2.77, 8.53
49.259762, 4.020798, 0.00, -1.68, 1.85, 9.56
49.259762, 4.020798, 0.00, -1.11, 1.86, 9.30
49.259705, 4.020805, 0.00, -1.34, 2.11, 9.67
49.259705, 4.020805, 0.00, -1.49, 1.94, 9.32
49.259642, 4.020831, 0.00, -1.55, 1.47, 9.99
49.259642, 4.020831, 0.00, -1.79, 1.27, 9.20
49.259549, 4.020837, 6.99, -0.51, 1.54, 10.33
49.259549, 4.020837, 6.99, -0.82, 1.20, 10.39
49.259469, 4.020855, 7.61, -0.87, 1.64, 9.44
49.259469, 4.020855, 7.61, -0.21, 1.43, 9.38
49.259375, 4.020877, 7.95, -0.89, 1.61, 9.77
49.259375, 4.020877, 7.95, -0.91, 1.85, 9.27
49.259292, 4.020914, 8.15, -1.18, 1.15, 9.40
49.259292, 4.020914, 8.15, -0.78, 1.12, 10.68
49.259208, 4.020949, 8.48, -0.96, 1.31, 9.22
49.259208, 4.020949, 8.48, -0.76, 0.97, 8.93
49.259129, 4.020995, 8.47, -0.80, 0.99, 10.14
49.259129, 4.020995, 8.47, -1.32, 0.83, 9.49
49.259057, 4.021048, 8.45, -0.58, 0.55, 10.56
49.259057, 4.021048, 8.45, -1.15, 0.70, 10.42
49.258986, 4.021099, 8.06, -1.30, 0.96, 9.04
49.258986, 4.021099, 8.06, -0.86, 0.76, 9.30
49.258917, 4.021142, 8.00, -1.26, 0.78, 10.01
49.258917, 4.021142, 8.00, -1.12, 0.76, 9.86
49.258848, 4.021189, 7.66, -0.79, 1.17, 8.92
49.258848, 4.021189, 7.66, -1.17, 0.89, 9.95
49.258782, 4.021240, 7.24, -1.23, 0.95, 10.02
49.258782, 4.021240, 7.24, -1.07, 0.61, 10.88
49.258724, 4.021289, 6.68, -0.92, 0.40, 9.81
49.258724, 4.021289, 6.68, -0.73, 0.08, 9.58
49.258675, 4.021333, 5.84, -1.09, -0.06, 9.96
49.258633, 4.021369, 5.01, -0.46, -0.04, 9.71
49.258633, 4.021369, 5.01, -0.88, 0.39, 10.12
49.258593, 4.021395, 3.92, -0.94, 0.35, 10.64
49.258593, 4.021395, 3.92, -1.34, 0.19, 9.58
49.258562, 4.021416, 3.03, -0.93, 0.55, 9.73
49.258562, 4.021416, 3.03, -0.79, -0.14, 9.34
49.258539, 4.021431, 2.12, -0.76, -0.22, 9.89
49.258539, 4.021431, 2.12, -0.85, 0.03, 9.67
49.258522, 4.021435, 0.85, -0.86, 1.44, 10.00
49.258522, 4.021435, 0.85, -1.12, 2.29, 9.79
49.258518, 4.021442, 1.19, -1.19, 2.45, 9.15
49.258518, 4.021442, 1.19, -1.22, 2.27, 8.92
49.258497, 4.021456, 2.03, -1.14, 2.15, 9.49
49.258497, 4.021456, 2.03, -1.04, 2.14, 10.21
49.258474, 4.021477, 2.78, -1.24, 1.94, 9.61
49.258474, 4.021477, 2.78, -1.33, 2.08, 8.82
49.258448, 4.021503, 2.88, -0.98, 2.18, 9.56
49.258448, 4.021503, 2.88, -1.18, 2.33, 9.98
49.258419, 4.021532, 3.39, -0.96, 1.96, 10.33
49.258419, 4.021532, 3.39, -0.96, 1.89, 10.12
49.258385, 4.021562, 4.22, -0.80, 1.98, 9.74
49.258385, 4.021562, 4.22, -1.44, 1.60, 9.79
49.258343, 4.021596, 5.17, -1.19, 1.16, 9.84
49.258343, 4.021596, 5.17, -0.64, 1.76, 9.45
49.258289, 4.021621, 6.04, -1.11, 1.60, 9.64
49.258289, 4.021621, 6.04, -0.50, 1.79, 9.94
49.258228, 4.021652, 6.74, -1.28, 1.28, 8.71
49.258228, 4.021652, 6.74, -0.91, 1.09, 10.17
49.258163, 4.021696, 7.47, -1.50, 0.62, 10.11
49.258163, 4.021696, 7.47, -1.42, 0.82, 9.16
49.258099, 4.021743, 7.53, -0.85, 1.38, 9.17
49.258099, 4.021743, 7.53, -1.11, 2.81, 10.07
49.258038, 4.021791, 7.64, -1.00, 2.03, 10.13
49.258038, 4.021791, 7.64, -1.32, 0.96, 9.72
49.257970, 4.021838, 7.73, -1.20, 0.66, 9.23
49.257970, 4.021838, 7.73, -1.45, 1.12, 9.28
49.257902, 4.021888, 7.80, -1.79, 0.74, 9.90
49.257902, 4.021888, 7.80, -1.79, 1.02, 8.69
49.257835, 4.021944, 7.67, -1.18, 1.36, 10.20
49.257769, 4.021999, 7.08, -1.68, 1.44, 9.99
49.257769, 4.021999, 7.08, -0.94, 1.35, 9.34
49.257706, 4.022057, 6.97, -1.36, 0.70, 9.96
49.257706, 4.022057, 6.97, -1.43, 1.11, 10.13
49.257653, 4.022110, 6.90, -1.44, 1.07, 10.05
49.257653, 4.022110, 6.90, -1.74, 1.17, 10.65
49.257604, 4.022164, 6.41, -0.85, 1.01, 10.31
49.257604, 4.022164, 6.41, -0.93, 0.95, 10.12
49.257559, 4.022215, 6.58, -0.82, 1.13, 9.81
49.257559, 4.022215, 6.58, -1.00, 1.10, 9.56
49.257510, 4.022286, 7.25, -0.79, 0.82, 9.64
49.257510, 4.022286, 7.25, -1.15, 0.60, 10.22
49.257470, 4.022337, 6.27, -0.81, 1.26, 9.30
49.257470, 4.022337, 6.27, -0.50, 0.99, 9.39
49.257434, 4.022390, 6.06, -0.65, 0.85, 10.48
49.257434, 4.022390, 6.06, -1.09, 0.39, 9.51
49.257398, 4.022445, 5.84, -1.01, 1.02, 10.47
49.257398, 4.022445, 5.84, -1.40, 0.88, 9.05
