Location-lat,Location-long,Speed,Accelerometer-X,Accelerometer-Y,Accelerometer-Z
49.91398,3.237308,33.82,-1.67,0.89,8.47
49.913724,3.237573,33.77,-2.15,1.9,9.05
49.913724,3.237573,33.77,-0.05,0.68,8.99
49.91347,3.237836,33.69,-2.05,2.33,10.27
49.91347,3.237836,33.69,-1.01,0.97,8.17
49.913223,3.238098,33.53,-0.95,1.39,8.95
49.913223,3.238098,33.53,-0.33,1.32,9.85
49.912978,3.238371,33.24,-0.16,0.87,9.96
49.912741,3.238639,33.16,-0.23,1.26,8.31
49.912741,3.238639,33.16,-1.2,1.92,9.07
49.912502,3.238897,33.02,-2.26,1.71,9.32
49.912502,3.238897,33.02,-0.44,2.59,10.57
49.912262,3.239154,32.91,-1.83,1.28,9.09
49.912262,3.239154,32.91,-0.97,1.68,9.27
49.912023,3.239419,32.86,-1.67,2.21,10.72
49.912023,3.239419,32.86,-1.89,1.29,9.17
49.911785,3.239686,32.75,1.64,1.13,10.92
49.911785,3.239686,32.75,-0.06,0.65,11.32
49.911546,3.239957,32.55,-1.24,1.84,11.44
49.911546,3.239957,32.55,0.43,1.43,9.9
49.911312,3.240229,32.48,-0.32,1.21,9.83
49.911312,3.240229,32.48,0.56,1.55,10.52
49.911081,3.2405,32.29,-0.48,2.11,10.23
49.911081,3.2405,32.29,1.51,0.66,10.74
49.910847,3.240771,32.24,-0.92,1.76,10.16
49.910847,3.240771,32.24,-1.79,1.15,8.22
49.910616,3.241036,32.03,0.02,1.26,9.24
49.910616,3.241036,32.03,-1.81,1.31,9.68
49.910388,3.241302,31.91,-0.34,1.45,9.65
49.910388,3.241302,31.91,0.28,1.56,11.51
49.910159,3.241568,31.87,-0.94,1.45,10.1
49.910159,3.241568,31.87,0.4,1.78,11.21
49.909933,3.24184,32.0,-0.11,1.46,8.93
49.909933,3.24184,32.0,-0.61,1.04,7.42
49.909713,3.242114,31.88,-0.85,1.23,8.65
49.909713,3.242114,31.88,-1.0,1.3,9.71
49.909491,3.242395,31.95,0.54,1.33,10.55
49.909491,3.242395,31.95,-1.93,1.35,7.98
49.909266,3.24267,32.01,-0.5,1.55,9.54
49.909266,3.24267,32.01,0.06,2.04,10.78
49.909043,3.242957,32.15,-0.67,2.13,9.93
49.909043,3.242957,32.15,-1.92,2.72,9.07
49.908816,3.243251,32.17,-0.84,1.62,9.89
49.908816,3.243251,32.17,-0.58,1.5,9.64
49.908591,3.243532,32.12,0.89,1.46,9.42
49.908591,3.243532,32.12,0.04,1.1,8.41
49.908363,3.243816,32.1,1.16,1.17,10.52
49.908363,3.243816,32.1,-0.08,1.71,10.67
49.908139,3.244101,32.09,-0.05,1.83,11.0
49.907916,3.244378,31.99,-1.8,1.97,10.87
49.907916,3.244378,31.99,0.44,1.47,10.07
49.907691,3.244655,31.93,-0.71,1.99,11.29
49.907691,3.244655,31.93,0.74,1.59,9.98
49.907467,3.244943,31.86,-0.6,1.77,9.16
49.907467,3.244943,31.86,-0.11,2.61,9.69
49.907249,3.245225,31.75,-0.19,1.7,11.39
49.907249,3.245225,31.75,-1.36,1.57,9.71
49.907029,3.245511,31.78,-1.77,2.01,9.73
49.907029,3.245511,31.78,-0.28,1.6,9.07
49.906811,3.245797,31.75,-0.72,2.02,10.0
49.906811,3.245797,31.75,-0.99,1.81,9.74
49.906591,3.246068,31.79,-0.14,1.53,10.43
49.906591,3.246068,31.79,0.11,2.46,12.02
49.906369,3.246347,31.72,0.29,0.92,11.21
49.906369,3.246347,31.72,-0.07,1.28,8.87
49.906149,3.246629,31.67,1.03,0.67,10.64
49.906149,3.246629,31.67,-1.01,1.2,10.92
49.90593,3.246904,31.72,-1.21,2.49,10.07
49.90593,3.246904,31.72,-0.14,1.65,8.75
49.905703,3.247184,31.74,-1.88,1.43,9.34
49.905703,3.247184,31.74,0.96,0.99,10.19
49.905478,3.247462,31.77,0.96,1.17,10.74
49.905478,3.247462,31.77,-0.65,1.69,10.45
49.905257,3.24773,31.71,0.12,1.28,9.64
49.905257,3.24773,31.71,0.43,0.44,9.7
49.905021,3.247998,31.93,0.32,2.12,10.63
49.905021,3.247998,31.93,-0.35,1.64,9.22
49.904786,3.248262,31.88,-0.52,2.01,10.38
49.904786,3.248262,31.88,-0.51,1.05,9.56
49.904555,3.248517,32.0,1.2,1.49,10.29
49.904555,3.248517,32.0,0.29,0.77,9.48
49.90432,3.248773,32.15,0.66,2.12,10.66
49.90432,3.248773,32.15,-0.77,1.58,10.28
49.904088,3.24904,32.16,0.55,2.36,9.51
49.904088,3.24904,32.16,-0.13,2.11,8.66
49.903848,3.249303,32.25,0.51,1.74,12.43
49.903848,3.249303,32.25,-0.01,1.7,8.94
49.90361,3.249554,32.42,0.35,1.04,11.53
49.90361,3.249554,32.42,0.2,1.48,10.28
49.90337,3.249799,32.43,-0.43,2.49,9.67
49.903128,3.250048,32.58,0.06,1.14,9.68
49.903128,3.250048,32.58,-0.15,1.47,11.23
49.902874,3.25029,32.88,0.1,1.96,10.73
49.902874,3.25029,32.88,0.06,0.76,8.31
49.902613,3.250527,33.15,0.2,1.04,8.43
49.902613,3.250527,33.15,-0.34,2.36,10.32
49.902349,3.250755,33.45,-0.71,1.95,7.94
49.902349,3.250755,33.45,0.8,1.35,11.05
49.902084,3.250986,33.21,0.85,1.45,11.86
49.902084,3.250986,33.21,-0.34,2.77,10.98
49.901818,3.251202,33.57,-0.02,0.93,9.04
49.901818,3.251202,33.57,-0.36,3.22,11.6
49.901554,3.25141,34.01,-0.91,2.15,9.41
49.901554,3.25141,34.01,0.68,1.39,9.97
49.901284,3.251622,34.25,-0.51,2.9,9.09
49.901284,3.251622,34.25,-1.86,2.04,11.34
49.901008,3.251834,34.35,-0.56,0.28,9.44
49.901008,3.251834,34.35,0.83,1.72,10.63
49.900751,3.252059,34.38,-0.46,2.18,10.74
49.900751,3.252059,34.38,0.33,1.69,9.62
49.900472,3.252255,34.58,-0.23,-0.1,9.03
49.900472,3.252255,34.58,-1.28,1.02,7.77
49.900184,3.252443,34.52,2.08,-0.1,11.11
49.900184,3.252443,34.52,-0.84,1.63,8.04
49.899894,3.252628,34.54,-1.08,0.25,9.5
49.899894,3.252628,34.54,0.47,0.05,9.4
49.899602,3.25281,33.95,-0.24,1.78,9.48
49.899602,3.25281,33.95,1.0,0.65,9.17
49.899315,3.252978,33.47,-0.87,1.99,10.63
49.899315,3.252978,33.47,-0.36,0.2,11.2
49.899035,3.253133,33.31,-0.78,2.44,10.5
49.899035,3.253133,33.31,1.21,1.01,9.01
49.898752,3.253276,33.19,1.88,0.11,10.02
49.898752,3.253276,33.19,-0.46,1.42,10.26
49.898468,3.253422,33.04,1.53,1.28,10.48
49.898468,3.253422,33.04,0.64,1.26,11.21
49.898182,3.25357,32.96,0.25,1.36,8.13
49.898182,3.25357,32.96,0.63,0.47,10.1
49.897899,3.253708,32.96,2.25,0.48,10.7
49.897899,3.253708,32.96,0.39,1.44,11.16
49.897617,3.253834,33.08,0.2,1.08,9.14
49.897328,3.253952,33.12,-1.23,1.26,9.71
49.897328,3.253952,33.12,0.63,1.12,7.66
49.89704,3.254063,33.15,-0.61,1.06,11.4
49.89704,3.254063,33.15,-0.82,2.45,10.75
49.896747,3.254171,33.1,-0.46,0.95,9.18
49.896747,3.254171,33.1,-0.61,2.04,9.97
49.896454,3.25428,33.24,0.7,1.73,9.13
49.896454,3.25428,33.24,0.6,0.91,12.13
49.896165,3.25438,33.32,-0.27,0.52,8.59
49.896165,3.25438,33.32,0.29,1.06,8.93
49.895871,3.254477,33.3,-1.97,2.11,9.13
49.895871,3.254477,33.3,-1.48,1.17,9.11
49.895576,3.254563,33.35,0.04,0.78,11.38
49.895576,3.254563,33.35,0.23,1.28,8.64
49.895275,3.254655,33.36,-1.27,1.48,10.18
49.895275,3.254655,33.36,0.41,2.32,10.42
49.894978,3.254738,33.28,0.29,1.08,9.45
49.894978,3.254738,33.28,-1.14,1.28,10.14
49.894684,3.25481,33.22,-0.25,1.24,8.25
49.894684,3.25481,33.22,-0.04,0.41,10.43
49.894388,3.254875,33.11,0.27,0.98,11.58
49.894388,3.254875,33.11,0.26,1.12,8.33
49.894097,3.25493,32.91,0.55,1.93,10.81
49.894097,3.25493,32.91,-1.18,1.23,9.85
49.893803,3.254982,32.82,0.52,1.03,9.61
49.893803,3.254982,32.82,-1.78,1.41,8.23
49.89351,3.255029,32.64,-1.96,1.47,8.26
49.89351,3.255029,32.64,-1.52,1.36,8.74
49.893214,3.255071,32.64,1.19,1.03,8.17
49.893214,3.255071,32.64,0.81,1.01,10.89
49.892922,3.255102,32.72,0.55,2.34,11.13
49.892922,3.255102,32.72,-1.42,2.36,9.17
49.892632,3.255125,32.72,0.12,1.83,9.19
49.892632,3.255125,32.72,1.16,1.37,10.92
49.892342,3.255144,32.76,-1.2,1.66,10.12
49.892342,3.255144,32.76,-1.24,0.74,8.69
49.892045,3.255163,32.94,0.34,1.31,9.69
49.892045,3.255163,32.94,0.54,1.75,9.98
49.891746,3.255179,33.02,-1.69,1.1,9.69
49.891746,3.255179,33.02,-0.46,1.42,8.72
49.891447,3.255183,33.14,-1.66,2.75,8.37
49.891447,3.255183,33.14,-0.94,1.7,7.46
49.891148,3.255174,33.27,0.58,2.82,11.18
49.890852,3.255155,33.4,0.06,1.3,9.8
49.890852,3.255155,33.4,-1.16,1.56,9.85
49.890555,3.255126,33.55,0.84,0.42,9.21
