Location-lat,Location-long,Speed,Accelerometer-X,Accelerometer-Y,Accelerometer-Z
49.289353,3.986877,28.56,-1.83,-0.71,8.87
49.289353,3.986877,28.56,-2.44,-0.18,9.03
49.289538,3.987153,28.84,-1.84,-0.73,9.8
49.289727,3.987424,29.12,-2.57,-1.63,9.21
49.289727,3.987424,29.12,-2.4,-1.62,9.36
49.289919,3.987699,29.43,-2.06,-0.96,8.76
49.289919,3.987699,29.43,-1.62,-0.1,10.29
49.290113,3.987975,29.55,-2.07,-1.27,10.17
49.290113,3.987975,29.55,-2.45,-0.79,8.99
49.29031,3.988255,29.73,-1.74,0.12,10.56
49.29031,3.988255,29.73,-1.69,-1.25,7.71
49.29051,3.988529,29.88,-1.48,-0.03,8.64
49.29051,3.988529,29.88,-2.72,-0.48,9.98
49.290713,3.988801,30.25,-1.47,1.33,10.44
49.290713,3.988801,30.25,-2.58,-1.08,10.09
49.290919,3.989079,30.43,-2.15,-0.17,10.04
49.290919,3.989079,30.43,-1.87,0.29,10.88
49.291127,3.989357,30.56,-1.93,-1.94,8.69
49.291127,3.989357,30.56,-1.61,-0.95,10.27
49.29134,3.989622,30.62,-2.02,-0.37,8.96
49.29134,3.989622,30.62,-2.46,-0.78,11.43
49.291561,3.989875,30.75,-2.24,0.09,9.72
49.291561,3.989875,30.75,-2.19,-1.75,7.96
49.291784,3.990133,30.85,-2.15,-1.31,9.03
49.291784,3.990133,30.85,-2.51,-0.73,11.56
49.292011,3.990385,31.07,-2.5,-0.02,11.76
49.292011,3.990385,31.07,-1.93,-0.98,7.94
49.292242,3.990631,31.19,-1.65,0.17,9.21
49.292242,3.990631,31.19,-2.15,0.49,10.41
49.292474,3.990872,31.33,-1.08,-1.01,8.51
49.292474,3.990872,31.33,-1.06,-0.89,11.57
49.292707,3.991112,30.7,-1.38,-0.18,8.6
49.292707,3.991112,30.7,-1.98,-0.48,11.41
49.292937,3.991343,30.26,-1.66,-0.41,9.12
49.292937,3.991343,30.26,-2.18,-1.11,10.51
49.293169,3.991565,30.16,-2.35,0.12,10.36
49.293169,3.991565,30.16,-1.84,-0.23,11.13
49.293405,3.991768,30.13,-1.59,-0.19,9.32
49.293405,3.991768,30.13,-2.38,0.0,11.78
49.293645,3.991972,30.16,-1.79,0.06,8.18
49.293645,3.991972,30.16,-1.94,-0.16,11.89
49.293887,3.992172,30.2,-1.91,-0.24,10.03
49.293887,3.992172,30.2,-2.26,-0.02,11.25
49.294132,3.992372,30.2,-1.63,0.26,9.28
49.294379,3.99257,30.29,-2.66,-0.64,11.05
49.294379,3.99257,30.29,-1.83,-1.0,7.92
49.294627,3.992764,30.41,-1.84,-1.51,9.11
49.294627,3.992764,30.41,-2.24,-0.17,11.03
49.294875,3.992954,30.54,-1.87,-0.78,9.6
49.294875,3.992954,30.54,-1.95,-1.1,8.56
49.295124,3.99314,30.85,-2.38,-1.93,11.16
49.295124,3.99314,30.85,-1.95,-1.44,8.42
49.295376,3.993324,31.07,-0.97,-0.67,8.55
49.295376,3.993324,31.07,-1.85,0.38,10.94
49.295633,3.993501,31.3,-1.7,-0.96,9.74
49.295633,3.993501,31.3,-2.49,-1.47,10.54
49.295892,3.993674,31.52,-2.56,-2.01,11.53
49.295892,3.993674,31.52,-2.94,-1.37,12.66
49.296153,3.99384,31.8,-2.21,-0.73,10.74
49.296153,3.99384,31.8,-2.23,-0.91,9.84
49.296421,3.993998,32.06,-2.72,-0.77,9.72
49.296421,3.993998,32.06,-1.52,-0.58,8.49
49.296693,3.994154,32.35,-2.02,-0.05,10.25
49.296693,3.994154,32.35,-1.01,-0.17,8.86
49.296958,3.994305,32.19,-1.06,-0.58,8.6
49.296958,3.994305,32.19,-0.82,-0.34,9.71
49.297225,3.994453,31.49,-1.61,-2.01,9.59
49.297225,3.994453,31.49,-2.84,-0.71,8.73
49.29749,3.994594,30.96,-1.96,-1.14,11.22
49.29749,3.994594,30.96,-1.65,-0.77,9.5
49.297758,3.99473,30.86,-1.92,-1.56,8.35
49.297758,3.99473,30.86,-2.37,-1.08,9.79
49.298028,3.994856,30.94,-2.48,-0.48,10.34
49.298028,3.994856,30.94,-1.26,-1.12,8.38
49.2983,3.994981,30.95,-1.74,-0.23,9.44
49.2983,3.994981,30.95,-1.53,-2.12,9.27
49.298568,3.995101,31.03,-1.35,-1.03,8.54
49.298568,3.995101,31.03,-1.38,-1.33,8.48
49.298841,3.995221,31.02,-2.49,-1.81,10.6
49.298841,3.995221,31.02,-2.62,-1.2,10.39
49.299113,3.995327,31.09,-2.48,0.06,10.66
49.299113,3.995327,31.09,-2.15,0.35,9.09
49.299382,3.995418,31.3,-1.53,-1.05,8.86
49.299652,3.995507,31.41,-2.11,-0.11,10.24
49.299652,3.995507,31.41,-1.44,-0.63,9.24
49.299922,3.995586,31.51,-3.26,-1.59,9.77
49.299922,3.995586,31.51,-2.41,-0.84,10.79
49.300193,3.995657,31.5,-0.8,-0.56,9.69
49.300193,3.995657,31.5,-1.47,-0.21,9.67
49.300462,3.995728,31.78,-1.33,-1.24,9.08
49.300462,3.995728,31.78,-1.92,-0.69,9.85
49.300738,3.995789,31.66,-1.56,-0.57,10.34
49.300738,3.995789,31.66,-2.89,-0.66,9.83
49.301014,3.995848,31.42,-2.52,-0.76,9.39
49.301014,3.995848,31.42,-2.28,-0.73,10.54
49.301289,3.995899,31.33,-2.8,-0.35,10.43
49.301289,3.995899,31.33,-1.94,-1.08,9.49
49.301564,3.99593,31.3,-1.24,-0.1,8.78
49.301564,3.99593,31.3,-1.97,-0.53,8.41
49.301837,3.995968,31.18,-1.89,-0.02,10.49
49.301837,3.995968,31.18,-1.82,-1.57,8.98
49.302109,3.996012,31.05,-1.76,-0.66,9.02
49.302109,3.996012,31.05,-1.93,-1.46,9.29
49.302384,3.996052,31.02,-2.47,-1.29,9.19
49.302384,3.996052,31.02,-2.3,-1.24,10.34
49.302662,3.99608,30.99,-1.6,-1.18,9.28
49.302662,3.99608,30.99,-1.82,-1.19,9.58
49.30294,3.996097,30.99,-2.09,-1.45,10.1
49.30294,3.996097,30.99,-3.13,-0.49,10.33
49.303219,3.996104,31.02,-1.69,-0.14,9.8
49.303219,3.996104,31.02,-2.37,-1.07,8.55
49.303499,3.996108,31.0,-2.48,-1.05,10.6
49.303499,3.996108,31.0,-2.24,-1.0,10.51
49.303781,3.996111,30.98,-1.44,0.57,10.11
49.303781,3.996111,30.98,-2.06,-0.45,9.54
49.30406,3.996108,31.01,-1.32,-1.27,9.18
49.30406,3.996108,31.01,-1.38,-1.94,9.11
49.304338,3.996107,30.95,-1.78,-0.44,9.7
49.304338,3.996107,30.95,-1.57,0.53,10.24
49.304616,3.996096,31.03,-2.07,-0.13,10.24
49.304616,3.996096,31.03,-1.84,-0.95,9.91
49.304894,3.996075,31.03,-1.99,-1.93,9.46
49.304894,3.996075,31.03,-1.95,-2.04,8.16
49.305173,3.996049,31.02,-2.38,-1.46,9.77
49.305451,3.996007,31.04,-1.4,-1.16,10.08
49.305451,3.996007,31.04,-2.18,-0.88,8.99
49.30573,3.995955,31.28,-2.15,-0.98,9.54
49.30573,3.995955,31.28,-1.84,-0.35,7.42
49.30601,3.995899,31.36,-2.09,-0.52,8.58
49.30601,3.995899,31.36,-2.04,-0.74,8.79
49.306287,3.995833,31.54,-2.09,-0.64,10.44
49.306287,3.995833,31.54,-2.49,-1.49,9.31
49.306568,3.995768,31.62,-2.26,-1.49,8.35
49.306568,3.995768,31.62,-1.77,-1.52,10.91
49.306848,3.995698,31.75,-2.3,-1.02,11.26
49.306848,3.995698,31.75,-2.94,-1.62,10.61
49.307131,3.995624,31.82,-2.11,-1.31,10.04
49.307131,3.995624,31.82,-2.32,-0.57,10.72
49.307414,3.995545,31.9,-2.11,-1.46,9.08
49.307414,3.995545,31.9,-2.03,0.16,9.39
49.307696,3.995464,31.99,-2.28,-1.27,10.16
49.307696,3.995464,31.99,-2.15,-0.42,9.65
49.30798,3.995381,32.04,-1.87,-0.39,8.93
